Function,Algorithm,Iteration,MeanBest
CEC2017-F1,ARPSO-EIS,2343,2592717498.5946407
CEC2017-F1,ARPSO-EIS,2344,2592712806.290597
CEC2017-F1,ARPSO-EIS,2345,2592706032.595502
CEC2017-F1,ARPSO-EIS,2346,2592705385.6157885
CEC2017-F1,ARPSO-EIS,2347,2592683300.977616
CEC2017-F1,ARPSO-EIS,2348,2592674106.160802
CEC2017-F1,ARPSO-EIS,2349,2592664763.291417
CEC2017-F1,ARPSO-EIS,2350,2592654461.7484336
CEC2017-F1,ARPSO-EIS,2351,2592649217.703332
CEC2017-F1,ARPSO-EIS,2352,2592643137.930426
CEC2017-F1,ARPSO-EIS,2353,2592629220.955486
CEC2017-F1,ARPSO-EIS,2354,2592617292.5266933
CEC2017-F1,ARPSO-EIS,2355,2592585788.9406886
CEC2017-F1,ARPSO-EIS,2356,2592571630.05178
CEC2017-F1,ARPSO-EIS,2357,2592560308.843153
CEC2017-F1,ARPSO-EIS,2358,2592549244.7038617
CEC2017-F1,ARPSO-EIS,2359,2592540808.161936
CEC2017-F1,ARPSO-EIS,2360,2592532792.097611
CEC2017-F1,ARPSO-EIS,2361,2592529892.58252
CEC2017-F1,ARPSO-EIS,2362,2592525620.1016297
CEC2017-F1,ARPSO-EIS,2363,2592522005.058447
CEC2017-F1,ARPSO-EIS,2364,2592516533.5129404
CEC2017-F1,ARPSO-EIS,2365,2592510140.7111816
CEC2017-F1,ARPSO-EIS,2366,2592509123.3778443
CEC2017-F1,ARPSO-EIS,2367,2592496375.294477
CEC2017-F1,ARPSO-EIS,2368,2592486868.347283
CEC2017-F1,ARPSO-EIS,2369,2592484189.6828656
CEC2017-F1,ARPSO-EIS,2370,2592479023.3705096
CEC2017-F1,ARPSO-EIS,2371,2592474610.335984
CEC2017-F1,ARPSO-EIS,2372,2592472639.882797
CEC2017-F1,ARPSO-EIS,2373,2592471144.057873
CEC2017-F1,ARPSO-EIS,2374,2592464687.721468
CEC2017-F1,ARPSO-EIS,2375,2592461680.982727
CEC2017-F1,ARPSO-EIS,2376,2592458572.474333
CEC2017-F1,ARPSO-EIS,2377,2592450084.940984
CEC2017-F1,ARPSO-EIS,2378,2592445007.069374
CEC2017-F1,ARPSO-EIS,2379,2592439709.1717176
CEC2017-F1,ARPSO-EIS,2380,2592430464.5629497
CEC2017-F1,ARPSO-EIS,2381,2592429598.011476
CEC2017-F1,ARPSO-EIS,2382,2592425355.545825
CEC2017-F1,ARPSO-EIS,2383,2592418848.210663
CEC2017-F1,ARPSO-EIS,2384,2592404974.6229625
CEC2017-F1,ARPSO-EIS,2385,2592396977.071065
CEC2017-F1,ARPSO-EIS,2386,2592390445.407313
CEC2017-F1,ARPSO-EIS,2387,2592388725.442041
CEC2017-F1,ARPSO-EIS,2388,2592383401.658488
CEC2017-F1,ARPSO-EIS,2389,2592377916.208112
CEC2017-F1,ARPSO-EIS,2390,2592374726.271069
CEC2017-F1,ARPSO-EIS,2391,2592370710.2274323
CEC2017-F1,ARPSO-EIS,2392,2592368264.020581
CEC2017-F1,ARPSO-EIS,2393,2592363454.558592
CEC2017-F1,ARPSO-EIS,2394,2592356408.5839357
CEC2017-F1,ARPSO-EIS,2395,2592353935.1760087
CEC2017-F1,ARPSO-EIS,2396,2592348060.059356
CEC2017-F1,ARPSO-EIS,2397,2592337874.817965
CEC2017-F1,ARPSO-EIS,2398,2592336161.2236757
CEC2017-F1,ARPSO-EIS,2399,2592332987.269685
CEC2017-F1,ARPSO-EIS,2400,2592328040.848306
CEC2017-F1,ARPSO-EIS,2401,2592326038.946947
CEC2017-F1,ARPSO-EIS,2402,2592324982.567873
CEC2017-F1,ARPSO-EIS,2403,2592323830.031276
CEC2017-F1,ARPSO-EIS,2404,2592318522.431042
CEC2017-F1,ARPSO-EIS,2405,2592316372.8417773
CEC2017-F1,ARPSO-EIS,2406,2592313136.690045
CEC2017-F1,ARPSO-EIS,2407,2592310737.7475595
CEC2017-F1,ARPSO-EIS,2408,2592309392.098829
CEC2017-F1,ARPSO-EIS,2409,2592300369.386552
CEC2017-F1,ARPSO-EIS,2410,2592292332.988567
CEC2017-F1,ARPSO-EIS,2411,2592289687.2987537
CEC2017-F1,ARPSO-EIS,2412,2592285288.156679
CEC2017-F1,ARPSO-EIS,2413,2592282868.999974
CEC2017-F1,ARPSO-EIS,2414,2592281481.657844
CEC2017-F1,ARPSO-EIS,2415,2592280225.537313
CEC2017-F1,ARPSO-EIS,2416,2592275517.512335
CEC2017-F1,ARPSO-EIS,2417,2592272810.4838123
CEC2017-F1,ARPSO-EIS,2418,2592272107.379081
CEC2017-F1,ARPSO-EIS,2419,2592268570.429836
CEC2017-F1,ARPSO-EIS,2420,2592265266.192917
CEC2017-F1,ARPSO-EIS,2421,2592262973.529109
CEC2017-F1,ARPSO-EIS,2422,2592259543.304652
CEC2017-F1,ARPSO-EIS,2423,2592257124.4516606
CEC2017-F1,ARPSO-EIS,2424,2592253726.053255
CEC2017-F1,ARPSO-EIS,2425,2592250249.796172
CEC2017-F1,ARPSO-EIS,2426,2592244309.939603
CEC2017-F1,ARPSO-EIS,2427,2592243207.4227605
CEC2017-F1,ARPSO-EIS,2428,2592240876.7407475
CEC2017-F1,ARPSO-EIS,2429,2592240402.7074933
CEC2017-F1,ARPSO-EIS,2430,2592233184.4487777
CEC2017-F1,ARPSO-EIS,2431,2592226419.8912387
CEC2017-F1,ARPSO-EIS,2432,2592223952.390128
CEC2017-F1,ARPSO-EIS,2433,2592222012.154829
CEC2017-F1,ARPSO-EIS,2434,2592220572.29521
CEC2017-F1,ARPSO-EIS,2435,2592219065.260928
CEC2017-F1,ARPSO-EIS,2436,2592217335.363676
CEC2017-F1,ARPSO-EIS,2437,2592215865.851339
CEC2017-F1,ARPSO-EIS,2438,2592214886.175062
CEC2017-F1,ARPSO-EIS,2439,2592212408.285797
CEC2017-F1,ARPSO-EIS,2440,2592210949.0945106
CEC2017-F1,ARPSO-EIS,2441,2592208628.141981
CEC2017-F1,ARPSO-EIS,2442,2592203410.1655626
CEC2017-F1,ARPSO-EIS,2443,2592203252.3344398
CEC2017-F1,ARPSO-EIS,2444,2592198462.716982
CEC2017-F1,ARPSO-EIS,2445,2592193641.0525484
CEC2017-F1,ARPSO-EIS,2446,2592188391.802788
CEC2017-F1,ARPSO-EIS,2447,2592181037.2080293
CEC2017-F1,ARPSO-EIS,2448,2592179912.2175183
CEC2017-F1,ARPSO-EIS,2449,2592174594.897908
CEC2017-F1,ARPSO-EIS,2450,2592173436.912778
CEC2017-F1,ARPSO-EIS,2451,2592169957.216932
CEC2017-F1,ARPSO-EIS,2452,2592169549.120553
CEC2017-F1,ARPSO-EIS,2453,2592167647.4004
CEC2017-F1,ARPSO-EIS,2454,2592165750.980957
CEC2017-F1,ARPSO-EIS,2455,2592162800.002118
CEC2017-F1,ARPSO-EIS,2456,2592162118.9655337
CEC2017-F1,ARPSO-EIS,2457,2592159611.0884657
CEC2017-F1,ARPSO-EIS,2458,2592157772.808
CEC2017-F1,ARPSO-EIS,2459,2592155257.872475
CEC2017-F1,ARPSO-EIS,2460,2592153960.740977
CEC2017-F1,ARPSO-EIS,2461,2592152666.4527035
CEC2017-F1,ARPSO-EIS,2462,2592150643.157339
CEC2017-F1,ARPSO-EIS,2463,2592149224.418021
CEC2017-F1,ARPSO-EIS,2464,2592148531.170984
CEC2017-F1,ARPSO-EIS,2465,2592147887.629774
CEC2017-F1,ARPSO-EIS,2466,2592147192.79577
CEC2017-F1,ARPSO-EIS,2467,2592145089.4498816
CEC2017-F1,ARPSO-EIS,2468,2592144996.381773
CEC2017-F1,ARPSO-EIS,2469,2592143383.2893314
CEC2017-F1,ARPSO-EIS,2470,2592141113.775842
CEC2017-F1,ARPSO-EIS,2471,2592139237.585237
CEC2017-F1,ARPSO-EIS,2472,2592138358.4708533
CEC2017-F1,ARPSO-EIS,2473,2592137735.985823
CEC2017-F1,ARPSO-EIS,2474,2592136235.5007463
CEC2017-F1,ARPSO-EIS,2475,2592134874.9168563
CEC2017-F1,ARPSO-EIS,2476,2592132969.8419185
CEC2017-F1,ARPSO-EIS,2477,2592131350.953925
CEC2017-F1,ARPSO-EIS,2478,2592129776.648883
CEC2017-F1,ARPSO-EIS,2479,2592129425.0571
CEC2017-F1,ARPSO-EIS,2480,2592128795.818262
CEC2017-F1,ARPSO-EIS,2481,2592127659.747526
CEC2017-F1,ARPSO-EIS,2482,2592125365.4385605
CEC2017-F1,ARPSO-EIS,2483,2592124311.9934216
CEC2017-F1,ARPSO-EIS,2484,2592124035.1109214
CEC2017-F1,ARPSO-EIS,2485,2592123314.5468183
CEC2017-F1,ARPSO-EIS,2486,2592121793.581129
CEC2017-F1,ARPSO-EIS,2487,2592120442.9315248
CEC2017-F1,ARPSO-EIS,2488,2592117973.385704
CEC2017-F1,ARPSO-EIS,2489,2592117419.144112
CEC2017-F1,ARPSO-EIS,2490,2592116848.394704
CEC2017-F1,ARPSO-EIS,2491,2592115194.1937494
CEC2017-F1,ARPSO-EIS,2492,2592114449.687629
CEC2017-F1,ARPSO-EIS,2493,2592112029.7547617
CEC2017-F1,ARPSO-EIS,2494,2592110987.155836
CEC2017-F1,ARPSO-EIS,2495,2592109085.6807766
CEC2017-F1,ARPSO-EIS,2496,2592107673.868048
CEC2017-F1,ARPSO-EIS,2497,2592105673.363756
CEC2017-F1,ARPSO-EIS,2498,2592105076.343471
CEC2017-F1,ARPSO-EIS,2499,2592104912.787374
CEC2017-F1,ARPSO-EIS,2500,2592103062.499602
CEC2017-F1,ARPSO-EIS,2501,2592102529.469948
CEC2017-F1,ARPSO-EIS,2502,2592102177.890404
CEC2017-F1,ARPSO-EIS,2503,2592098316.8558173
CEC2017-F1,ARPSO-EIS,2504,2592097811.2891703
CEC2017-F1,ARPSO-EIS,2505,2592097514.649489
CEC2017-F1,ARPSO-EIS,2506,2592096960.5343976
CEC2017-F1,ARPSO-EIS,2507,2592095569.1098704
CEC2017-F1,ARPSO-EIS,2508,2592095443.1211567
CEC2017-F1,ARPSO-EIS,2509,2592094059.0012374
CEC2017-F1,ARPSO-EIS,2510,2592093867.122688
CEC2017-F1,ARPSO-EIS,2511,2592093622.0867047
CEC2017-F1,ARPSO-EIS,2512,2592090590.8289075
CEC2017-F1,ARPSO-EIS,2513,2592089486.716045
CEC2017-F1,ARPSO-EIS,2514,2592089206.8265047
CEC2017-F1,ARPSO-EIS,2515,2592088737.5903254
CEC2017-F1,ARPSO-EIS,2516,2592085125.8333464
CEC2017-F1,ARPSO-EIS,2517,2592082116.732431
CEC2017-F1,ARPSO-EIS,2518,2592079902.7804866
CEC2017-F1,ARPSO-EIS,2519,2592079726.332351
CEC2017-F1,ARPSO-EIS,2520,2592077931.4349155
CEC2017-F1,ARPSO-EIS,2521,2592077094.5049343
CEC2017-F1,ARPSO-EIS,2522,2592076221.297636
CEC2017-F1,ARPSO-EIS,2523,2592073983.466933
CEC2017-F1,ARPSO-EIS,2524,2592073812.367468
CEC2017-F1,ARPSO-EIS,2525,2592073081.775342
CEC2017-F1,ARPSO-EIS,2526,2592072617.9982786
CEC2017-F1,ARPSO-EIS,2527,2592071867.974265
CEC2017-F1,ARPSO-EIS,2528,2592071026.433458
CEC2017-F1,ARPSO-EIS,2529,2592069859.0978894
CEC2017-F1,ARPSO-EIS,2530,2592068755.170028
CEC2017-F1,ARPSO-EIS,2531,2592067788.5520167
CEC2017-F1,ARPSO-EIS,2532,2592066834.769126
CEC2017-F1,ARPSO-EIS,2533,2592066294.889483
CEC2017-F1,ARPSO-EIS,2534,2592065454.104169
CEC2017-F1,ARPSO-EIS,2535,2592065217.077143
CEC2017-F1,ARPSO-EIS,2536,2592064218.3653693
CEC2017-F1,ARPSO-EIS,2537,2592063925.146985
CEC2017-F1,ARPSO-EIS,2538,2592063627.525056
CEC2017-F1,ARPSO-EIS,2539,2592063365.961063
CEC2017-F1,ARPSO-EIS,2540,2592062133.629356
CEC2017-F1,ARPSO-EIS,2541,2592061470.987557
CEC2017-F1,ARPSO-EIS,2542,2592060177.4549165
CEC2017-F1,ARPSO-EIS,2543,2592059507.228335
CEC2017-F1,ARPSO-EIS,2544,2592058511.1724367
CEC2017-F1,ARPSO-EIS,2545,2592058220.3607907
CEC2017-F1,ARPSO-EIS,2546,2592057539.5758367
CEC2017-F1,ARPSO-EIS,2547,2592057149.3697004
CEC2017-F1,ARPSO-EIS,2548,2592055949.9774075
CEC2017-F1,ARPSO-EIS,2549,2592055602.336364
CEC2017-F1,ARPSO-EIS,2550,2592054773.0772715
CEC2017-F1,ARPSO-EIS,2551,2592054425.528735
CEC2017-F1,ARPSO-EIS,2552,2592054138.135124
CEC2017-F1,ARPSO-EIS,2553,2592053852.391725
CEC2017-F1,ARPSO-EIS,2554,2592053565.973108
CEC2017-F1,ARPSO-EIS,2555,2592053128.1568737
CEC2017-F1,ARPSO-EIS,2556,2592052544.605354
CEC2017-F1,ARPSO-EIS,2557,2592051704.6541777
CEC2017-F1,ARPSO-EIS,2558,2592050924.0265107
CEC2017-F1,ARPSO-EIS,2559,2592050657.3633747
CEC2017-F1,ARPSO-EIS,2560,2592050254.361068
CEC2017-F1,ARPSO-EIS,2561,2592048810.632159
CEC2017-F1,ARPSO-EIS,2562,2592048449.056433
CEC2017-F1,ARPSO-EIS,2563,2592048064.4886484
CEC2017-F1,ARPSO-EIS,2564,2592047479.9600887
CEC2017-F1,ARPSO-EIS,2565,2592046484.316603
CEC2017-F1,ARPSO-EIS,2566,2592046011.056824
CEC2017-F1,ARPSO-EIS,2567,2592045517.003093
CEC2017-F1,ARPSO-EIS,2568,2592045460.603796
CEC2017-F1,ARPSO-EIS,2569,2592045081.4261065
CEC2017-F1,ARPSO-EIS,2570,2592044823.7453394
CEC2017-F1,ARPSO-EIS,2571,2592044504.2253814
CEC2017-F1,ARPSO-EIS,2572,2592044273.4486117
CEC2017-F1,ARPSO-EIS,2573,2592044106.9258
CEC2017-F1,ARPSO-EIS,2574,2592043647.087651
CEC2017-F1,ARPSO-EIS,2575,2592043510.0229435
CEC2017-F1,ARPSO-EIS,2576,2592043207.214994
CEC2017-F1,ARPSO-EIS,2577,2592042880.635117
CEC2017-F1,ARPSO-EIS,2578,2592042616.7774334
CEC2017-F1,ARPSO-EIS,2579,2592041842.080074
CEC2017-F1,ARPSO-EIS,2580,2592041399.517035
CEC2017-F1,ARPSO-EIS,2581,2592040551.20463
CEC2017-F1,ARPSO-EIS,2582,2592040276.7455053
CEC2017-F1,ARPSO-EIS,2583,2592038919.273544
CEC2017-F1,ARPSO-EIS,2584,2592038859.762972
CEC2017-F1,ARPSO-EIS,2585,2592038694.2488
CEC2017-F1,ARPSO-EIS,2586,2592038111.147732
CEC2017-F1,ARPSO-EIS,2587,2592037968.1430416
CEC2017-F1,ARPSO-EIS,2588,2592037742.989724
CEC2017-F1,ARPSO-EIS,2589,2592037514.899071
CEC2017-F1,ARPSO-EIS,2590,2592036914.949893
CEC2017-F1,ARPSO-EIS,2591,2592036653.299025
CEC2017-F1,ARPSO-EIS,2592,2592036156.2540903
CEC2017-F1,ARPSO-EIS,2593,2592035924.2523584
CEC2017-F1,ARPSO-EIS,2594,2592035456.069347
CEC2017-F1,ARPSO-EIS,2595,2592035051.7021785
CEC2017-F1,ARPSO-EIS,2596,2592034105.5049887
CEC2017-F1,ARPSO-EIS,2597,2592033160.6474986
CEC2017-F1,ARPSO-EIS,2598,2592032787.0614414
CEC2017-F1,ARPSO-EIS,2599,2592032611.829148
CEC2017-F1,ARPSO-EIS,2600,2592032111.58343
CEC2017-F1,ARPSO-EIS,2601,2592031361.964673
CEC2017-F1,ARPSO-EIS,2602,2592030872.334221
CEC2017-F1,ARPSO-EIS,2603,2592030665.483748
CEC2017-F1,ARPSO-EIS,2604,2592030484.575755
CEC2017-F1,ARPSO-EIS,2605,2592030372.733217
CEC2017-F1,ARPSO-EIS,2606,2592029664.4088383
CEC2017-F1,ARPSO-EIS,2607,2592029287.3672547
CEC2017-F1,ARPSO-EIS,2608,2592028701.322987
CEC2017-F1,ARPSO-EIS,2609,2592028395.729369
CEC2017-F1,ARPSO-EIS,2610,2592028214.36845
CEC2017-F1,ARPSO-EIS,2611,2592028068.15652
CEC2017-F1,ARPSO-EIS,2612,2592027790.720079
CEC2017-F1,ARPSO-EIS,2613,2592027700.535612
CEC2017-F1,ARPSO-EIS,2614,2592027245.863029
CEC2017-F1,ARPSO-EIS,2615,2592027075.968511
CEC2017-F1,ARPSO-EIS,2616,2592026979.5665765
CEC2017-F1,ARPSO-EIS,2617,2592026698.517229
CEC2017-F1,ARPSO-EIS,2618,2592026597.94038
CEC2017-F1,ARPSO-EIS,2619,2592026486.2281747
CEC2017-F1,ARPSO-EIS,2620,2592026422.356313
CEC2017-F1,ARPSO-EIS,2621,2592026221.940286
CEC2017-F1,ARPSO-EIS,2622,2592026000.9071326
CEC2017-F1,ARPSO-EIS,2623,2592025567.611076
CEC2017-F1,ARPSO-EIS,2624,2592025529.856442
CEC2017-F1,ARPSO-EIS,2625,2592025370.418998
CEC2017-F1,ARPSO-EIS,2626,2592025342.16027
CEC2017-F1,ARPSO-EIS,2627,2592025215.3663983
CEC2017-F1,ARPSO-EIS,2628,2592025126.4537053
CEC2017-F1,ARPSO-EIS,2629,2592024955.357305
CEC2017-F1,ARPSO-EIS,2630,2592024741.0153365
CEC2017-F1,ARPSO-EIS,2631,2592024618.4017954
CEC2017-F1,ARPSO-EIS,2632,2592024272.1686616
CEC2017-F1,ARPSO-EIS,2633,2592024073.140757
CEC2017-F1,ARPSO-EIS,2634,2592024025.086088
CEC2017-F1,ARPSO-EIS,2635,2592023812.1834173
CEC2017-F1,ARPSO-EIS,2636,2592023381.026483
CEC2017-F1,ARPSO-EIS,2637,2592023298.826632
CEC2017-F1,ARPSO-EIS,2638,2592023292.862572
CEC2017-F1,ARPSO-EIS,2639,2592022830.295594
CEC2017-F1,ARPSO-EIS,2640,2592022623.414323
CEC2017-F1,ARPSO-EIS,2641,2592022595.940844
CEC2017-F1,ARPSO-EIS,2642,2592022381.2616305
CEC2017-F1,ARPSO-EIS,2643,2592022161.163923
CEC2017-F1,ARPSO-EIS,2644,2592022018.336168
CEC2017-F1,ARPSO-EIS,2645,2592021977.529534
CEC2017-F1,ARPSO-EIS,2646,2592021798.656716
CEC2017-F1,ARPSO-EIS,2647,2592021734.084205
CEC2017-F1,ARPSO-EIS,2648,2592021569.167319
CEC2017-F1,ARPSO-EIS,2649,2592021419.796377
CEC2017-F1,ARPSO-EIS,2650,2592021087.3930173
CEC2017-F1,ARPSO-EIS,2651,2592020970.257379
CEC2017-F1,ARPSO-EIS,2652,2592020734.943023
CEC2017-F1,ARPSO-EIS,2653,2592020288.0287604
CEC2017-F1,ARPSO-EIS,2654,2592020184.7005982
CEC2017-F1,ARPSO-EIS,2655,2592020006.158906
CEC2017-F1,ARPSO-EIS,2656,2592019922.828864
CEC2017-F1,ARPSO-EIS,2657,2592019800.172898
CEC2017-F1,ARPSO-EIS,2658,2592019665.637805
CEC2017-F1,ARPSO-EIS,2659,2592019585.4555063
CEC2017-F1,ARPSO-EIS,2660,2592019484.155516
CEC2017-F1,ARPSO-EIS,2661,2592019355.757586
CEC2017-F1,ARPSO-EIS,2662,2592019350.332223
CEC2017-F1,ARPSO-EIS,2663,2592019103.129886
CEC2017-F1,ARPSO-EIS,2664,2592019091.9330525
CEC2017-F1,ARPSO-EIS,2665,2592018952.7490582
CEC2017-F1,ARPSO-EIS,2666,2592018822.875781
CEC2017-F1,ARPSO-EIS,2667,2592018689.1093845
CEC2017-F1,ARPSO-EIS,2668,2592018572.993631
CEC2017-F1,ARPSO-EIS,2669,2592018351.2809224
CEC2017-F1,ARPSO-EIS,2670,2592018297.144396
CEC2017-F1,ARPSO-EIS,2671,2592018263.1775346
CEC2017-F1,ARPSO-EIS,2672,2592018022.187768
CEC2017-F1,ARPSO-EIS,2673,2592017987.5727563
CEC2017-F1,ARPSO-EIS,2674,2592017946.7081594
CEC2017-F1,ARPSO-EIS,2675,2592017880.0212054
CEC2017-F1,ARPSO-EIS,2676,2592017700.3504057
CEC2017-F1,ARPSO-EIS,2677,2592017558.9252257
CEC2017-F1,ARPSO-EIS,2678,2592017478.436408
CEC2017-F1,ARPSO-EIS,2679,2592017410.272856
CEC2017-F1,ARPSO-EIS,2680,2592017363.027246
CEC2017-F1,ARPSO-EIS,2681,2592017318.244293
CEC2017-F1,ARPSO-EIS,2682,2592017195.667571
CEC2017-F1,ARPSO-EIS,2683,2592017133.930207
CEC2017-F1,ARPSO-EIS,2684,2592017113.0132422
CEC2017-F1,ARPSO-EIS,2685,2592017078.584725
CEC2017-F1,ARPSO-EIS,2686,2592017035.8574967
CEC2017-F1,ARPSO-EIS,2687,2592017014.9372554
CEC2017-F1,ARPSO-EIS,2688,2592016790.3820434
CEC2017-F1,ARPSO-EIS,2689,2592016762.0792823
CEC2017-F1,ARPSO-EIS,2690,2592016737.043679
CEC2017-F1,ARPSO-EIS,2691,2592016616.8994126
CEC2017-F1,ARPSO-EIS,2692,2592016577.2661085
CEC2017-F1,ARPSO-EIS,2693,2592016545.571263
CEC2017-F1,ARPSO-EIS,2694,2592016344.7928944
CEC2017-F1,ARPSO-EIS,2695,2592016252.5017
CEC2017-F1,ARPSO-EIS,2696,2592016233.742179
CEC2017-F1,ARPSO-EIS,2697,2592016154.860974
CEC2017-F1,ARPSO-EIS,2698,2592016096.71018
CEC2017-F1,ARPSO-EIS,2699,2592016052.052024
CEC2017-F1,ARPSO-EIS,2700,2592015981.1765733
CEC2017-F1,ARPSO-EIS,2701,2533226554.3392057
CEC2017-F1,ARPSO-EIS,2702,2435395832.0461664
CEC2017-F1,ARPSO-EIS,2703,2362005911.599161
CEC2017-F1,ARPSO-EIS,2704,2242893025.960058
CEC2017-F1,ARPSO-EIS,2705,2130160396.513583
CEC2017-F1,ARPSO-EIS,2706,1933999455.1655903
CEC2017-F1,ARPSO-EIS,2707,1838437842.2768624
CEC2017-F1,ARPSO-EIS,2708,1800743211.7068818
CEC2017-F1,ARPSO-EIS,2709,1773772630.0130048
CEC2017-F1,ARPSO-EIS,2710,1699469647.361106
CEC2017-F1,ARPSO-EIS,2711,1640788779.5554144
CEC2017-F1,ARPSO-EIS,2712,1607500284.0792923
CEC2017-F1,ARPSO-EIS,2713,1564847011.6164062
CEC2017-F1,ARPSO-EIS,2714,1485739770.1305156
CEC2017-F1,ARPSO-EIS,2715,1479885461.9082491
CEC2017-F1,ARPSO-EIS,2716,1473211918.423153
CEC2017-F1,ARPSO-EIS,2717,1468282492.4869957
CEC2017-F1,ARPSO-EIS,2718,1459399701.747655
CEC2017-F1,ARPSO-EIS,2719,1450552973.419458
CEC2017-F1,ARPSO-EIS,2720,1447910771.245829
CEC2017-F1,ARPSO-EIS,2721,1431808365.7961986
CEC2017-F1,ARPSO-EIS,2722,1422916607.885473
CEC2017-F1,ARPSO-EIS,2723,1389457766.5652497
CEC2017-F1,ARPSO-EIS,2724,1358546444.2926118
CEC2017-F1,ARPSO-EIS,2725,1354731244.8347151
CEC2017-F1,ARPSO-EIS,2726,1348265927.9767177
CEC2017-F1,ARPSO-EIS,2727,1333844564.4431305
CEC2017-F1,ARPSO-EIS,2728,1307130527.7761323
CEC2017-F1,ARPSO-EIS,2729,1272175005.036888
CEC2017-F1,ARPSO-EIS,2730,1258106302.6639566
CEC2017-F1,ARPSO-EIS,2731,1229814369.031286
CEC2017-F1,ARPSO-EIS,2732,1222028928.988633
CEC2017-F1,ARPSO-EIS,2733,1217678940.052501
CEC2017-F1,ARPSO-EIS,2734,1212337127.952125
CEC2017-F1,ARPSO-EIS,2735,1180928188.4318132
CEC2017-F1,ARPSO-EIS,2736,1162825006.5359795
CEC2017-F1,ARPSO-EIS,2737,1148189518.9999506
CEC2017-F1,ARPSO-EIS,2738,1141277044.1640227
CEC2017-F1,ARPSO-EIS,2739,1136911280.8296914
CEC2017-F1,ARPSO-EIS,2740,1129825509.0667188
CEC2017-F1,ARPSO-EIS,2741,1123878984.600402
CEC2017-F1,ARPSO-EIS,2742,1115843905.2657514
CEC2017-F1,ARPSO-EIS,2743,1098447959.4000728
CEC2017-F1,ARPSO-EIS,2744,1088655178.9491222
CEC2017-F1,ARPSO-EIS,2745,1079990043.7489817
CEC2017-F1,ARPSO-EIS,2746,1046051064.98535
CEC2017-F1,ARPSO-EIS,2747,989595690.5423484
CEC2017-F1,ARPSO-EIS,2748,966975632.4856424
CEC2017-F1,ARPSO-EIS,2749,953170128.08625
CEC2017-F1,ARPSO-EIS,2750,934706924.6993024
CEC2017-F1,ARPSO-EIS,2751,928815125.8480896
CEC2017-F1,ARPSO-EIS,2752,926462522.9521942
CEC2017-F1,ARPSO-EIS,2753,925437342.8978544
CEC2017-F1,ARPSO-EIS,2754,921224837.928802
CEC2017-F1,ARPSO-EIS,2755,916029087.3096756
CEC2017-F1,ARPSO-EIS,2756,898013964.6272804
CEC2017-F1,ARPSO-EIS,2757,883326968.6827114
CEC2017-F1,ARPSO-EIS,2758,876505830.1592852
CEC2017-F1,ARPSO-EIS,2759,866025133.2798156
CEC2017-F1,ARPSO-EIS,2760,864878076.1064993
CEC2017-F1,ARPSO-EIS,2761,845594250.3895236
CEC2017-F1,ARPSO-EIS,2762,844400434.8378375
CEC2017-F1,ARPSO-EIS,2763,842395461.4581618
CEC2017-F1,ARPSO-EIS,2764,826103611.1423026
CEC2017-F1,ARPSO-EIS,2765,824710266.1606199
CEC2017-F1,ARPSO-EIS,2766,822492565.9452738
CEC2017-F1,ARPSO-EIS,2767,820674003.2622079
CEC2017-F1,ARPSO-EIS,2768,815409674.818254
CEC2017-F1,ARPSO-EIS,2769,809984931.690788
CEC2017-F1,ARPSO-EIS,2770,802504751.4810022
CEC2017-F1,ARPSO-EIS,2771,801553175.4008218
CEC2017-F1,ARPSO-EIS,2772,799635491.7459801
CEC2017-F1,ARPSO-EIS,2773,798834726.1366115
CEC2017-F1,ARPSO-EIS,2774,795628502.4807197
CEC2017-F1,ARPSO-EIS,2775,765514533.8236033
CEC2017-F1,ARPSO-EIS,2776,736874566.5986134
CEC2017-F1,ARPSO-EIS,2777,712507924.3063148
CEC2017-F1,ARPSO-EIS,2778,693522134.0470899
CEC2017-F1,ARPSO-EIS,2779,669944904.0957406
CEC2017-F1,ARPSO-EIS,2780,650026824.3011657
CEC2017-F1,ARPSO-EIS,2781,649111823.9338284
CEC2017-F1,ARPSO-EIS,2782,646009391.9948666
CEC2017-F1,ARPSO-EIS,2783,639610150.8436315
CEC2017-F1,ARPSO-EIS,2784,637928540.7830883
CEC2017-F1,ARPSO-EIS,2785,637356650.4514079
CEC2017-F1,ARPSO-EIS,2786,636708779.1232398
CEC2017-F1,ARPSO-EIS,2787,633824125.9829354
CEC2017-F1,ARPSO-EIS,2788,632593679.9604408
CEC2017-F1,ARPSO-EIS,2789,632331677.6951301
CEC2017-F1,ARPSO-EIS,2790,630901355.9989197
CEC2017-F1,ARPSO-EIS,2791,625771172.705498
CEC2017-F1,ARPSO-EIS,2792,622529230.4688962
CEC2017-F1,ARPSO-EIS,2793,618211860.678509
CEC2017-F1,ARPSO-EIS,2794,616565825.6813024
CEC2017-F1,ARPSO-EIS,2795,615109852.4232227
CEC2017-F1,ARPSO-EIS,2796,612841820.5533267
CEC2017-F1,ARPSO-EIS,2797,611379271.66324
CEC2017-F1,ARPSO-EIS,2798,609833731.4356991
CEC2017-F1,ARPSO-EIS,2799,608248252.9803301
CEC2017-F1,ARPSO-EIS,2800,607099574.0007226
CEC2017-F1,ARPSO-EIS,2801,606722381.2300657
CEC2017-F1,ARPSO-EIS,2802,604872207.621388
