Function,FunctionID,Algorithm,Run,Seed,BestFitness,Fopt,BestError,RestartCount,RestartedParticlesTotal,Runtime,FEs
F1,1,ARPSO-Global,12,20362441,5590.376736865677,100.0,5490.376736865677,1921,13150,6.636918306350708,300000
F1,1,ARPSO-Global,13,20362442,149.40709274466823,100.0,49.40709274466823,1912,13475,6.304215669631958,300000
F1,1,ARPSO-Global,15,20362444,288.82300167100817,100.0,188.82300167100817,1901,13402,6.394401788711548,300000
F1,1,ARPSO-Global,14,20362443,2019.0891815306984,100.0,1919.0891815306984,1910,13486,7.039306402206421,300000
F1,1,ARPSO-Global,16,20362445,20941.767412803434,100.0,20841.767412803434,1937,13358,7.383284091949463,300000
F1,1,ARPSO-Global,18,20362447,14839.851417191621,100.0,14739.851417191621,1943,13448,6.704553842544556,300000
F1,1,ARPSO-Global,17,20362446,860.0456038316408,100.0,760.0456038316408,1939,13650,7.409281253814697,300000
F1,1,ARPSO-Global,19,20362448,103017.47728477066,100.0,102917.47728477066,1934,13224,7.36052131652832,300000
F1,1,ARPSO-Global,20,20362449,3315.990308626491,100.0,3215.990308626491,1939,13671,6.9419825077056885,300000
F1,1,ARPSO-Global,21,20362450,5590.376560355479,100.0,5490.376560355479,1939,13270,6.872150897979736,300000
F1,1,ARPSO-Global,22,20362451,233.16388708433615,100.0,133.16388708433615,1930,13622,6.62556004524231,300000
F1,1,ARPSO-Global,23,20362452,2250.6644864400373,100.0,2150.6644864400373,1909,13495,6.357776403427124,300000
F1,1,ARPSO-Global,24,20362453,20941.767105525534,100.0,20841.767105525534,1902,13186,6.802339553833008,300000
F1,1,ARPSO-Global,25,20362454,5590.376635457618,100.0,5490.376635457618,1936,13297,7.199000358581543,300000
F1,1,ARPSO-Global,26,20362455,3792.7198018665804,100.0,3692.7198018665804,1916,13484,6.7458579540252686,300000
F1,1,ARPSO-Global,27,20362456,1731.684319823633,100.0,1631.684319823633,1920,13568,6.427833080291748,300000
F1,1,ARPSO-Global,28,20362457,858.8283869637855,100.0,758.8283869637855,1917,13527,7.278454303741455,300000
F1,1,ARPSO-Global,29,20362458,2347.3135194359033,100.0,2247.3135194359033,1935,13656,6.66121244430542,300000
F1,1,ARPSO-Local,1,20363430,18723.087827382587,100.0,18623.087827382587,3431,35556,6.899738311767578,300000
F1,1,ARPSO-Global,30,20362459,1106.583970212368,100.0,1006.5839702123681,1887,13394,7.3971123695373535,300000
F1,1,ARPSO-Local,2,20363431,3042.3079170037627,100.0,2942.3079170037627,3320,34654,7.606252431869507,300000
F1,1,ARPSO-Local,4,20363433,1577.5241129460965,100.0,1477.5241129460965,3393,35354,6.862873315811157,300000
F1,1,ARPSO-Local,3,20363432,5590.376532964881,100.0,5490.376532964881,3515,36225,7.040859222412109,300000
F1,1,ARPSO-Local,5,20363434,9024.687750548625,100.0,8924.687750548625,3369,35177,6.721146821975708,300000
F1,1,ARPSO-Local,6,20363435,3801.721240883705,100.0,3701.721240883705,3365,35196,7.304356336593628,300000
F1,1,ARPSO-Local,7,20363436,5333.088972494509,100.0,5233.088972494509,3413,35341,6.929497957229614,300000
F1,1,ARPSO-Local,8,20363437,5625.531725623326,100.0,5525.531725623326,3402,35241,6.678268671035767,300000
F1,1,ARPSO-Local,9,20363438,1392.5777925311843,100.0,1292.5777925311843,3437,35590,7.02989387512207,300000
F1,1,ARPSO-Local,11,20363440,6091.441769171601,100.0,5991.441769171601,3399,35191,6.959745645523071,300000
F1,1,ARPSO-Local,12,20363441,6842.2885751538615,100.0,6742.2885751538615,3464,35622,7.0579938888549805,300000
F1,1,ARPSO-Local,13,20363442,2656.811365300323,100.0,2556.811365300323,3417,35550,7.0733482837677,300000
F1,1,ARPSO-Local,10,20363439,6132.060863024348,100.0,6032.060863024348,3461,35646,7.671124458312988,300000
F1,1,ARPSO-Local,14,20363443,1967.2145954790703,100.0,1867.2145954790703,3416,35240,8.632350206375122,300000
F1,1,ARPSO-Local,15,20363444,312.9374383737739,100.0,212.9374383737739,3403,35244,7.7876646518707275,300000
F1,1,ARPSO-Local,16,20363445,5590.376532964883,100.0,5490.376532964883,3474,35852,7.845885753631592,300000
F1,1,ARPSO-Local,17,20363446,20941.76710091617,100.0,20841.76710091617,3470,35862,7.878271102905273,300000
F1,1,ARPSO-Local,19,20363448,1750.9228917590938,100.0,1650.9228917590938,3450,35400,7.583890438079834,300000
F1,1,ARPSO-Local,18,20363447,2420.976406419762,100.0,2320.976406419762,3415,35523,8.150754690170288,300000
F1,1,ARPSO-Local,21,20363450,20941.76710091617,100.0,20841.76710091617,3487,36135,7.817265272140503,300000
F1,1,ARPSO-Local,20,20363449,10967.929174444927,100.0,10867.929174444927,3401,35436,8.012710571289062,300000
F1,1,ARPSO-Local,23,20363452,20941.767100916164,100.0,20841.767100916164,3451,35832,7.2230775356292725,300000
F1,1,ARPSO-Local,22,20363451,20941.767100916168,100.0,20841.767100916168,3443,35578,7.481061935424805,300000
F1,1,ARPSO-Local,24,20363453,4725.772097908294,100.0,4625.772097908294,3519,36206,7.837873220443726,300000
F1,1,ARPSO-Local,25,20363454,5590.376532964884,100.0,5490.376532964884,3523,36367,7.6198694705963135,300000
F1,1,ARPSO-Local,26,20363455,20343.50108426197,100.0,20243.50108426197,3429,35805,7.454246997833252,300000
F1,1,ARPSO-Local,27,20363456,1394.9190471639133,100.0,1294.9190471639133,3407,35316,7.946247577667236,300000
F1,1,ARPSO-Local,28,20363457,5590.37653296488,100.0,5490.37653296488,3478,36011,7.745451211929321,300000
F1,1,ARPSO-Local,29,20363458,427.1510025871123,100.0,327.1510025871123,3409,35327,7.705225706100464,300000
F1,1,ARPSO-Local,30,20363459,20941.76710091617,100.0,20841.76710091617,3451,35536,7.573421955108643,300000
F1,1,ARPSO-SRR,1,20364430,5590.376540872655,100.0,5490.376540872655,2535,16784,7.375668525695801,300000
F1,1,ARPSO-SRR,2,20364431,20941.767374929914,100.0,20841.767374929914,2527,16677,7.431026935577393,300000
F1,1,ARPSO-SRR,3,20364432,20941.767355912707,100.0,20841.767355912707,2573,16915,7.272540807723999,300000
F1,1,ARPSO-SRR,4,20364433,2430.0174383267336,100.0,2330.0174383267336,2647,17251,7.068258285522461,300000
F1,1,ARPSO-SRR,7,20364436,7449.387157083528,100.0,7349.387157083528,2573,16950,6.858802080154419,300000
F1,1,ARPSO-SRR,6,20364435,20941.76715608589,100.0,20841.76715608589,2554,16870,7.481651306152344,300000
F1,1,ARPSO-SRR,5,20364434,9930.176431162674,100.0,9830.176431162674,2595,17057,7.704469680786133,300000
F1,1,ARPSO-SRR,8,20364437,20941.767117790743,100.0,20841.767117790743,2597,17031,6.708391189575195,300000
F1,1,ARPSO-SRR,9,20364438,5590.376537723195,100.0,5490.376537723195,2536,16833,6.8668012619018555,300000
F1,1,ARPSO-SRR,10,20364439,5590.378764904757,100.0,5490.378764904757,2561,16838,7.078838348388672,300000
F1,1,ARPSO-SRR,11,20364440,20941.767127845418,100.0,20841.767127845418,2548,16848,7.4345927238464355,300000
F1,1,ARPSO-SRR,12,20364441,3208.956904313691,100.0,3108.956904313691,2640,17257,7.4011170864105225,300000
F1,1,ARPSO-SRR,13,20364442,5590.3765504921685,100.0,5490.3765504921685,2519,16743,6.761162519454956,300000
F1,1,ARPSO-SRR,14,20364443,295.5153881388996,100.0,195.5153881388996,2645,17198,6.965847969055176,300000
F1,1,ARPSO-SRR,15,20364444,1617.5476687648006,100.0,1517.5476687648006,2641,17250,7.315289735794067,300000
F1,1,ARPSO-SRR,16,20364445,6746.021592762963,100.0,6646.021592762963,2596,17054,7.270186424255371,300000
F1,1,ARPSO-SRR,17,20364446,486.9791698906058,100.0,386.9791698906058,2634,17150,7.889719724655151,300000
F1,1,ARPSO-SRR,18,20364447,3194.817866666822,100.0,3094.817866666822,2641,17218,7.089540243148804,300000
F1,1,ARPSO-SRR,19,20364448,20941.76711233419,100.0,20841.76711233419,2535,16739,6.7163121700286865,300000
F1,1,ARPSO-SRR,20,20364449,5590.376752899722,100.0,5490.376752899722,2567,16850,6.720916986465454,300000
F1,1,ARPSO-SRR,21,20364450,5590.376623064276,100.0,5490.376623064276,2579,16950,7.458238124847412,300000
F1,1,ARPSO-SRR,23,20364452,5590.376554731217,100.0,5490.376554731217,2536,16750,7.022211313247681,300000
F1,1,ARPSO-SRR,22,20364451,7039.41385869221,100.0,6939.41385869221,2613,17058,7.6453001499176025,300000
F1,1,ARPSO-SRR,24,20364453,159.9841622499082,100.0,59.984162249908195,2618,17108,7.847623109817505,300000
F1,1,ARPSO-SRR,25,20364454,13165.13635926189,100.0,13065.13635926189,2563,16885,7.121054649353027,300000
F1,1,ARPSO-SRR,26,20364455,20941.767170430532,100.0,20841.767170430532,2557,16936,6.601433992385864,300000
F1,1,ARPSO-SRR,27,20364456,20941.767220292175,100.0,20841.767220292175,2577,16993,6.784159421920776,300000
F1,1,ARPSO-SRR,28,20364457,5590.379476382281,100.0,5490.379476382281,2547,16890,7.428235292434692,300000
F1,1,ARPSO-SRR,29,20364458,510.7494958605515,100.0,410.7494958605515,2614,17148,6.723419904708862,300000
F1,1,ARPSO-SRR,30,20364459,4563.415079901246,100.0,4463.415079901246,2589,16964,7.2967307567596436,300000
F1,1,ARPSO-EIS,1,20365430,175.61243834689847,100.0,75.61243834689847,2432,15450,9.672937154769897,300000
F1,1,ARPSO-EIS,3,20365432,5696.973482988912,100.0,5596.973482988912,2389,15228,8.13695240020752,300000
F1,1,ARPSO-EIS,2,20365431,37147.270588693325,100.0,37047.270588693325,2345,14975,8.50922179222107,300000
F1,1,ARPSO-EIS,4,20365433,790.1383171846404,100.0,690.1383171846404,2417,15369,8.622169971466064,300000
F1,1,ARPSO-EIS,5,20365434,5649.994038013831,100.0,5549.994038013831,2359,15396,8.617437362670898,300000
F1,1,ARPSO-EIS,6,20365435,5173.82040526866,100.0,5073.82040526866,2364,15334,9.293539047241211,300000
F1,1,ARPSO-EIS,7,20365436,29946.420682437085,100.0,29846.420682437085,2326,15076,10.334892272949219,300000
F1,1,ARPSO-EIS,8,20365437,5602.061044819198,100.0,5502.061044819198,2380,15559,9.351809024810791,300000
F1,1,ARPSO-EIS,10,20365439,20943.31020070602,100.0,20843.31020070602,2364,15236,8.46950912475586,300000
F1,1,ARPSO-EIS,11,20365440,2672.071089141737,100.0,2572.071089141737,2461,15512,8.627832174301147,300000
F1,1,ARPSO-EIS,9,20365438,20942.62956856701,100.0,20842.62956856701,2390,15367,10.287343263626099,300000
F1,1,ARPSO-EIS,12,20365441,5590.555234505278,100.0,5490.555234505278,2381,15350,9.380735397338867,300000
F1,1,ARPSO-EIS,13,20365442,21177.804511002283,100.0,21077.804511002283,2467,15865,9.40927004814148,300000
F1,1,ARPSO-EIS,14,20365443,82485.18740516462,100.0,82385.18740516462,2378,15055,8.784920454025269,300000
F1,1,ARPSO-EIS,15,20365444,5599.651118986223,100.0,5499.651118986223,2348,15175,8.799866199493408,300000
F1,1,ARPSO-EIS,16,20365445,21517.532207045955,100.0,21417.532207045955,2366,15337,8.757888555526733,300000
F1,1,ARPSO-EIS,17,20365446,20942.177292165517,100.0,20842.177292165517,2428,15606,8.120620965957642,300000
F1,1,ARPSO-EIS,18,20365447,21040.98913739878,100.0,20940.98913739878,2377,15210,9.318293571472168,300000
F1,1,ARPSO-EIS,19,20365448,2896.2697032952246,100.0,2796.2697032952246,2450,15550,9.415961027145386,300000
F1,1,ARPSO-EIS,20,20365449,20945.44237112668,100.0,20845.44237112668,2366,15250,8.893317699432373,300000
F1,1,ARPSO-EIS,21,20365450,20942.03039863409,100.0,20842.03039863409,2382,15386,9.211248874664307,300000
F1,1,ARPSO-EIS,22,20365451,20942.194595654815,100.0,20842.194595654815,2452,15795,8.963289260864258,300000
F1,1,ARPSO-EIS,23,20365452,11302.7553515424,100.0,11202.7553515424,2428,15452,9.407215595245361,300000
F1,1,ARPSO-EIS,24,20365453,7580.879408140692,100.0,7480.879408140692,2459,15499,9.57600712776184,300000
F1,1,ARPSO-EIS,25,20365454,92702.33418266468,100.0,92602.33418266468,2444,15376,9.172096729278564,300000
F1,1,ARPSO-EIS,27,20365456,20989.837642992177,100.0,20889.837642992177,2379,15355,8.686438798904419,300000
F1,1,ARPSO-EIS,28,20365457,1380920.3896917887,100.0,1380820.3896917887,2469,15496,8.588093996047974,300000
F1,1,ARPSO-EIS,26,20365455,7829.998404665451,100.0,7729.998404665451,2378,15400,9.341240644454956,300000
F1,1,ARPSO-EIS,29,20365458,376491.4718534778,100.0,376391.4718534778,2478,15552,8.664841890335083,300000
F1,1,ARPSO-EIS,30,20365459,21332.564836870773,100.0,21232.564836870773,2390,15487,9.122960090637207,300000
F3,3,PSO-RS,2,20560431,336.42611115754266,300.0,36.426111157542664,1447,10138,12.797219276428223,300000
F3,3,PSO-RS,1,20560430,333.8688534539105,300.0,33.8688534539105,1465,10175,14.083798885345459,300000
F3,3,PSO-RS,4,20560433,336.4261021352956,300.0,36.426102135295594,1470,10160,12.305291652679443,300000
F3,3,PSO-RS,3,20560432,333.8688268483978,300.0,33.868826848397816,1499,10259,13.814744472503662,300000
F3,3,PSO-RS,5,20560434,336.4261049361904,300.0,36.42610493619043,1484,10210,12.458969354629517,300000
F3,3,PSO-RS,6,20560435,380.00429825919565,300.0,80.00429825919565,1492,9850,12.398545026779175,300000
F3,3,PSO-RS,7,20560436,333.86884061804733,300.0,33.86884061804733,1449,10069,13.642375707626343,300000
F3,3,PSO-RS,8,20560437,465.78732096883164,300.0,165.78732096883164,1490,9978,13.779869318008423,300000
F3,3,PSO-RS,9,20560438,332.41448146738503,300.0,32.41448146738503,1475,10186,12.041534662246704,300000
F3,3,PSO-RS,10,20560439,504.43613574051415,300.0,204.43613574051415,1533,9986,12.06879734992981,300000
F3,3,PSO-RS,14,20560443,336.4261094623841,300.0,36.42610946238409,1466,10128,11.722244262695312,300000
F3,3,PSO-RS,13,20560442,332.4147612053042,300.0,32.41476120530422,1492,10179,11.968786001205444,300000
F3,3,PSO-RS,11,20560440,336.42612042644174,300.0,36.42612042644174,1448,10069,13.083075523376465,300000
F3,3,PSO-RS,12,20560441,333.8688575433898,300.0,33.86885754338982,1458,10059,13.291482210159302,300000
F3,3,PSO-RS,15,20560444,336.4062405221831,300.0,36.40624052218311,1477,10100,12.358348846435547,300000
F3,3,PSO-RS,16,20560445,336.426099524327,300.0,36.426099524327014,1461,10250,13.689188957214355,300000
F3,3,PSO-RS,17,20560446,408.15828046962235,300.0,108.15828046962235,1480,9896,12.102167129516602,300000
F3,3,PSO-RS,18,20560447,332.41446206028303,300.0,32.41446206028303,1465,10207,12.47909688949585,300000
F3,3,PSO-RS,20,20560449,383.5085284826866,300.0,83.50852848268659,1491,10032,11.856582403182983,300000
F3,3,PSO-RS,21,20560450,336.4261310879026,300.0,36.426131087902604,1499,10211,11.697059154510498,300000
F3,3,PSO-RS,19,20560448,375.13196344719086,300.0,75.13196344719086,1573,9795,13.080450057983398,300000
F3,3,PSO-RS,22,20560451,391.0987536107631,300.0,91.09875361076308,1467,9800,14.314409017562866,300000
F3,3,PSO-RS,23,20560452,381.9483111554893,300.0,81.94831115548931,1528,9974,13.23651123046875,300000
F3,3,PSO-RS,24,20560453,336.4261033033862,300.0,36.426103303386185,1450,10147,12.697898149490356,300000
F3,3,PSO-RS,27,20560456,388.56489567440985,300.0,88.56489567440985,1496,10160,12.18437910079956,300000
F3,3,PSO-RS,25,20560454,336.42609975582906,300.0,36.42609975582906,1476,10131,15.1848464012146,300000
F3,3,PSO-RS,28,20560457,414.74280003937076,300.0,114.74280003937076,1434,9879,12.19423246383667,300000
F3,3,PSO-RS,26,20560455,333.86898536351543,300.0,33.868985363515435,1504,10269,15.350366592407227,300000
F3,3,PSO-RS,29,20560458,333.8689571764362,300.0,33.8689571764362,1489,10343,12.650653839111328,300000
F3,3,ARPSO-Fixed,1,20561430,332.4216171297248,300.0,32.42161712972478,1680,16800,13.154833316802979,300000
F3,3,PSO-RS,30,20560459,333.86954823053725,300.0,33.86954823053725,1493,10268,14.561948299407959,300000
F3,3,ARPSO-Fixed,2,20561431,331.86416773094635,300.0,31.86416773094635,1688,16880,13.380459547042847,300000
F3,3,ARPSO-Fixed,3,20561432,331.87622796192386,300.0,31.87622796192386,1666,16660,12.734470129013062,300000
F3,3,ARPSO-Fixed,4,20561433,331.863187984973,300.0,31.863187984973024,1670,16700,13.730109691619873,300000
F3,3,ARPSO-Fixed,5,20561434,331.86644949358123,300.0,31.86644949358123,1708,17080,13.442476272583008,300000
F3,3,ARPSO-Fixed,6,20561435,332.4146578960466,300.0,32.414657896046606,1666,16660,13.463311433792114,300000
F3,3,ARPSO-Fixed,7,20561436,378.96420015668224,300.0,78.96420015668224,1659,16590,12.965749740600586,300000
F3,3,ARPSO-Fixed,8,20561437,331.86347385618797,300.0,31.863473856187966,1683,16830,13.301255226135254,300000
F3,3,ARPSO-Fixed,9,20561438,331.81586718918845,300.0,31.815867189188452,1665,16650,12.83932113647461,300000
F3,3,ARPSO-Fixed,10,20561439,335.88006045828405,300.0,35.88006045828405,1647,16470,12.744530439376831,300000
F3,3,ARPSO-Fixed,11,20561440,382.758063033,300.0,82.75806303299998,1666,16660,12.88009262084961,300000
F3,3,ARPSO-Fixed,13,20561442,407.05877470677376,300.0,107.05877470677376,1634,16340,13.234320878982544,300000
F3,3,ARPSO-Fixed,12,20561441,331.8654798094085,300.0,31.865479809408498,1688,16880,13.98745584487915,300000
F3,3,ARPSO-Fixed,15,20561444,332.06176330889826,300.0,32.061763308898264,1686,16860,13.437233209609985,300000
F3,3,ARPSO-Fixed,14,20561443,331.86370173827623,300.0,31.863701738276234,1670,16700,14.441120386123657,300000
F3,3,ARPSO-Fixed,16,20561445,331.81815653003366,300.0,31.81815653003366,1678,16780,13.188317775726318,300000
F3,3,ARPSO-Fixed,17,20561446,331.8635271104122,300.0,31.86352711041218,1693,16930,14.283811092376709,300000
F3,3,ARPSO-Fixed,18,20561447,332.4234992018006,300.0,32.42349920180061,1673,16730,12.825857877731323,300000
F3,3,ARPSO-Fixed,19,20561448,331.8222856076498,300.0,31.822285607649803,1692,16920,12.153043985366821,300000
F3,3,ARPSO-Fixed,21,20561450,332.07495416310763,300.0,32.074954163107634,1683,16830,12.07003402709961,300000
F3,3,ARPSO-Fixed,22,20561451,331.8687125051123,300.0,31.868712505112285,1673,16730,12.150778532028198,300000
F3,3,ARPSO-Fixed,20,20561449,331.8136333640154,300.0,31.813633364015402,1658,16580,13.810016870498657,300000
F3,3,ARPSO-Fixed,23,20561452,331.82243322669893,300.0,31.822433226698934,1687,16870,12.645791292190552,300000
F3,3,ARPSO-Fixed,24,20561453,393.9976611550148,300.0,93.99766115501478,1669,16690,12.887433052062988,300000
F3,3,ARPSO-Fixed,25,20561454,381.6210208645068,300.0,81.62102086450682,1629,16290,13.122324705123901,300000
F3,3,ARPSO-Fixed,26,20561455,332.37954116812637,300.0,32.379541168126366,1704,17040,14.04769492149353,300000
F3,3,ARPSO-Fixed,27,20561456,331.8274988830207,300.0,31.827498883020723,1631,16310,12.479519844055176,300000
F3,3,ARPSO-Fixed,28,20561457,394.15930318234444,300.0,94.15930318234444,1678,16780,12.35243558883667,300000
F3,3,ARPSO-Fixed,29,20561458,331.817717728885,300.0,31.817717728884986,1695,16950,12.800962448120117,300000
F3,3,ARPSO-Fixed,30,20561459,331.9692080725326,300.0,31.96920807253258,1676,16760,13.123490810394287,300000
F3,3,ARPSO-Global,1,20562430,423.1524762859772,300.0,123.15247628597717,1541,11133,14.33000922203064,300000
F3,3,ARPSO-Global,2,20562431,396.00650080556255,300.0,96.00650080556255,1647,11329,13.386843919754028,300000
F3,3,ARPSO-Global,3,20562432,334.6579684104617,300.0,34.657968410461706,1583,11344,12.745460271835327,300000
F3,3,ARPSO-Global,4,20562433,333.8688107429921,300.0,33.86881074299208,1584,11340,12.799163818359375,300000
F3,3,ARPSO-Global,6,20562435,333.8688105780859,300.0,33.86881057808591,1583,11223,13.078351497650146,300000
F3,3,ARPSO-Global,5,20562434,336.4260986938077,300.0,36.42609869380772,1482,10720,15.249298334121704,300000
F3,3,ARPSO-Global,7,20562436,333.8688104595775,300.0,33.8688104595775,1625,11450,13.45933485031128,300000
F3,3,ARPSO-Global,8,20562437,483.8487650474103,300.0,183.84876504741032,1592,11356,14.876679420471191,300000
F3,3,ARPSO-Global,10,20562439,333.86881061027304,300.0,33.868810610273044,1584,11395,13.705040216445923,300000
F3,3,ARPSO-Global,9,20562438,336.42609875908283,300.0,36.426098759082834,1577,11366,17.176393032073975,300000
F3,3,ARPSO-Global,11,20562440,336.42609877327965,300.0,36.42609877327965,1590,11223,16.443482875823975,300000
F3,3,ARPSO-Global,12,20562441,336.42609870885593,300.0,36.42609870885593,1580,11394,14.622902870178223,300000
F3,3,ARPSO-Global,14,20562443,333.86881136172605,300.0,33.868811361726046,1610,11332,15.179626226425171,300000
F3,3,ARPSO-Global,13,20562442,333.329898890332,300.0,33.329898890332004,1599,11256,16.343221187591553,300000
F3,3,ARPSO-Global,15,20562444,333.8688108361995,300.0,33.868810836199486,1531,11000,15.289848566055298,300000
F3,3,ARPSO-Global,16,20562445,336.42609870040997,300.0,36.426098700409966,1598,11342,15.351857900619507,300000
F3,3,ARPSO-Global,18,20562447,333.32989860691777,300.0,33.329898606917766,1596,11369,14.798055648803711,300000
F3,3,ARPSO-Global,17,20562446,333.86881069492495,300.0,33.868810694924946,1603,11300,18.31388282775879,300000
F3,3,ARPSO-Global,19,20562448,333.8688112642337,300.0,33.86881126423373,1623,11444,17.016292095184326,300000
F3,3,ARPSO-Global,20,20562449,379.33576756570085,300.0,79.33576756570085,1583,11148,17.728343963623047,300000
F3,3,ARPSO-Global,21,20562450,880.1523838030728,300.0,580.1523838030728,1540,11417,14.513077020645142,300000
F3,3,ARPSO-Global,23,20562452,384.06707343806363,300.0,84.06707343806363,1610,11190,13.810233354568481,300000
F3,3,ARPSO-Global,22,20562451,336.4260987100079,300.0,36.42609871000792,1627,11500,14.833610773086548,300000
F3,3,ARPSO-Global,24,20562453,336.4260987034925,300.0,36.42609870349253,1603,11435,13.268214702606201,300000
F3,3,ARPSO-Global,25,20562454,335.8373162844175,300.0,35.83731628441751,1545,11318,13.218508005142212,300000
F3,3,ARPSO-Global,26,20562455,423.7618498594886,300.0,123.76184985948862,1591,11051,12.818394184112549,300000
F3,3,ARPSO-Global,28,20562457,418.5680807053025,300.0,118.56808070530252,1575,11066,12.546116828918457,300000
F3,3,ARPSO-Global,27,20562456,336.42609870953817,300.0,36.42609870953817,1596,11375,14.421213150024414,300000
F3,3,ARPSO-Global,29,20562458,417.4321055347616,300.0,117.4321055347616,1635,11349,12.416247606277466,300000
F3,3,ARPSO-Local,1,20563430,384.00018364995174,300.0,84.00018364995174,3676,31900,12.395852088928223,300000
F3,3,ARPSO-Local,2,20563431,331.9545892814615,300.0,31.954589281461494,3661,33067,12.83026909828186,300000
F3,3,ARPSO-Global,30,20562459,602.4306359745804,300.0,302.43063597458035,1717,11595,14.560364246368408,300000
F3,3,ARPSO-Local,3,20563432,393.18079690258946,300.0,93.18079690258946,3726,32087,12.669980764389038,300000
F3,3,ARPSO-Local,4,20563433,331.90821927292853,300.0,31.908219272928534,3699,33200,13.924896955490112,300000
F3,3,ARPSO-Local,5,20563434,331.8631854017107,300.0,31.863185401710723,3633,33249,12.820435762405396,300000
F3,3,ARPSO-Local,7,20563436,332.4144288563864,300.0,32.414428856386394,3656,33187,13.594824314117432,300000
F3,3,ARPSO-Local,6,20563435,331.86369075774763,300.0,31.863690757747634,3609,32418,15.043168067932129,300000
F3,3,ARPSO-Local,8,20563437,331.86635012886836,300.0,31.866350128868362,3677,33580,14.90060830116272,300000
F3,3,ARPSO-Local,9,20563438,331.87252738313754,300.0,31.872527383137538,3699,33998,13.795832633972168,300000
F3,3,ARPSO-Local,10,20563439,331.86348135709477,300.0,31.86348135709477,3659,33400,15.891622066497803,300000
F3,3,ARPSO-Local,12,20563441,331.81209621592114,300.0,31.812096215921144,3663,33400,13.588361978530884,300000
F3,3,ARPSO-Local,11,20563440,332.41442669934423,300.0,32.41442669934423,3651,32775,17.24573826789856,300000
F3,3,ARPSO-Local,13,20563442,331.86327030664114,300.0,31.86327030664114,3666,33384,14.965709209442139,300000
F3,3,ARPSO-Local,14,20563443,331.88214359806,300.0,31.882143598059997,3605,33132,12.981216669082642,300000
F3,3,ARPSO-Local,16,20563445,332.4144255640271,300.0,32.41442556402711,3649,32933,12.899715423583984,300000
F3,3,ARPSO-Local,17,20563446,331.8202075619309,300.0,31.820207561930886,3719,33600,13.555583477020264,300000
F3,3,ARPSO-Local,15,20563444,331.86360592217403,300.0,31.86360592217403,3656,33289,16.038395404815674,300000
F3,3,ARPSO-Local,18,20563447,331.8632651717417,300.0,31.863265171741716,3686,33269,12.875419616699219,300000
F3,3,ARPSO-Local,19,20563448,331.9280224424569,300.0,31.928022442456893,3714,33568,13.404390096664429,300000
F3,3,ARPSO-Local,20,20563449,331.86478805406614,300.0,31.86478805406614,3510,32671,13.023606061935425,300000
F3,3,ARPSO-Local,22,20563451,331.82505797408874,300.0,31.825057974088736,3632,33297,13.13685417175293,300000
F3,3,ARPSO-Local,21,20563450,392.8764450997304,300.0,92.8764450997304,3617,32150,13.345953226089478,300000
F3,3,ARPSO-Local,24,20563453,331.91125348933764,300.0,31.91125348933764,3603,33168,15.199958086013794,300000
F3,3,ARPSO-Local,23,20563452,412.5422205077315,300.0,112.54222050773149,3520,31665,16.85214066505432,300000
F3,3,ARPSO-Local,26,20563455,332.35098878840677,300.0,32.35098878840677,3590,32897,15.69959306716919,300000
F3,3,ARPSO-Local,25,20563454,331.86385806433816,300.0,31.86385806433816,3677,33345,16.692118167877197,300000
F3,3,ARPSO-Local,28,20563457,331.90934957309344,300.0,31.909349573093436,3627,33203,16.087414026260376,300000
F3,3,ARPSO-Local,29,20563458,331.86400189934096,300.0,31.864001899340963,3656,32367,15.080893278121948,300000
F3,3,ARPSO-Local,27,20563456,331.86321803838086,300.0,31.863218038380865,3583,32190,19.2353413105011,300000
F3,3,ARPSO-Local,30,20563459,331.82266793527907,300.0,31.82266793527907,3649,33236,22.88826036453247,300000
F3,3,ARPSO-SRR,3,20564432,331.83980284967447,300.0,31.83980284967447,2259,15205,16.623700857162476,300000
F3,3,ARPSO-SRR,2,20564431,332.4187318510527,300.0,32.41873185105271,2242,15153,19.886029481887817,300000
F3,3,ARPSO-SRR,1,20564430,331.819060105408,300.0,31.819060105408028,2189,14751,28.01128911972046,300000
F3,3,ARPSO-SRR,4,20564433,331.8670102107415,300.0,31.867010210741512,2283,15322,25.873882293701172,300000
F3,3,ARPSO-SRR,5,20564434,332.41683842540294,300.0,32.41683842540294,2301,15430,21.764325618743896,300000
F3,3,ARPSO-SRR,7,20564436,332.4152408967052,300.0,32.4152408967052,2215,15072,20.18244767189026,300000
F3,3,ARPSO-SRR,6,20564435,332.4147110808837,300.0,32.414711080883706,2213,14917,21.253752946853638,300000
F3,3,ARPSO-SRR,8,20564437,391.14009325471534,300.0,91.14009325471534,2271,15162,19.7239031791687,300000
F3,3,ARPSO-SRR,10,20564439,331.8735296547222,300.0,31.873529654722176,2296,15346,17.941781997680664,300000
F3,3,ARPSO-SRR,9,20564438,331.86955846270473,300.0,31.86955846270473,2291,15349,20.29012441635132,300000
F3,3,ARPSO-SRR,12,20564441,332.4272005713575,300.0,32.4272005713575,2232,15035,13.595731496810913,300000
F3,3,ARPSO-SRR,15,20564444,331.84836346196573,300.0,31.848363461965732,2184,14913,13.643409967422485,300000
F3,3,ARPSO-SRR,11,20564440,383.4576728653029,300.0,83.45767286530292,2268,15000,16.503734350204468,300000
