FunctionID,Function,Algorithm,FE,MeanBestError,StdBestError
20,F20,ARPSO-Global,255000,720.5511206087078,383.8773651849851
20,F20,ARPSO-Global,260000,712.1772905722894,376.77598020195535
20,F20,ARPSO-Global,265000,688.7313094343579,360.06822696899366
20,F20,ARPSO-Global,270000,678.1870393489461,349.83045845220477
20,F20,ARPSO-Global,275000,675.1101576504105,347.1581479449023
20,F20,ARPSO-Global,280000,655.5232421883743,336.68489424098595
20,F20,ARPSO-Global,285000,629.6519876416036,315.6469029720707
20,F20,ARPSO-Global,290000,628.7413757971054,315.1882082701201
20,F20,ARPSO-Global,295000,581.0259835466512,328.04819684923746
20,F20,ARPSO-Global,300000,539.7587627078683,280.5861259621263
20,F20,ARPSO-Local,5000,5821.250529938553,2548.5489332924126
20,F20,ARPSO-Local,10000,5004.061639778646,1971.8677154302752
20,F20,ARPSO-Local,15000,4578.591962264177,1732.9467767492124
20,F20,ARPSO-Local,20000,4110.117219277432,1462.7025164836793
20,F20,ARPSO-Local,25000,3806.372629989294,1301.0862538538247
20,F20,ARPSO-Local,30000,3375.07275358827,1026.402956304608
20,F20,ARPSO-Local,35000,3142.167962621024,901.8693504093741
20,F20,ARPSO-Local,40000,2843.2121736881218,815.5526219448267
20,F20,ARPSO-Local,45000,2663.8514794324046,714.6989955287761
20,F20,ARPSO-Local,50000,2499.1048841257216,623.9239615663186
20,F20,ARPSO-Local,55000,2235.508808859621,506.13264726002615
20,F20,ARPSO-Local,60000,2110.481375354497,485.1799204128339
20,F20,ARPSO-Local,65000,1935.9243403818139,499.5913457776937
20,F20,ARPSO-Local,70000,1803.6485316547971,486.07039982374164
20,F20,ARPSO-Local,75000,1687.9046075492593,479.3239896070208
20,F20,ARPSO-Local,80000,1586.8173142257654,451.9043810283855
20,F20,ARPSO-Local,85000,1460.9755387310352,432.0232532497607
20,F20,ARPSO-Local,90000,1374.286776333321,411.21403606135317
20,F20,ARPSO-Local,95000,1292.4726193403646,412.188890827513
20,F20,ARPSO-Local,100000,1134.0300937427905,349.0471571075807
20,F20,ARPSO-Local,105000,1008.809158715172,326.32053398705716
20,F20,ARPSO-Local,110000,886.8882538149384,255.20894663286364
20,F20,ARPSO-Local,115000,816.9897592953997,248.57894557398802
20,F20,ARPSO-Local,120000,753.4512295360717,220.76448594260773
20,F20,ARPSO-Local,125000,703.2614831877705,188.09632098040794
20,F20,ARPSO-Local,130000,649.9877692208867,182.5401370852879
20,F20,ARPSO-Local,135000,603.2871934613555,173.10561031203346
20,F20,ARPSO-Local,140000,575.8887260411504,178.92591428004613
20,F20,ARPSO-Local,145000,549.2565048958846,184.27651693562092
20,F20,ARPSO-Local,150000,515.3240203938125,191.39768373361076
20,F20,ARPSO-Local,155000,488.45057553915666,197.66012248329034
20,F20,ARPSO-Local,160000,449.56257805809764,199.43143631642928
20,F20,ARPSO-Local,165000,414.8213941698455,199.2474603572964
20,F20,ARPSO-Local,170000,387.02335070777394,202.37889528565984
20,F20,ARPSO-Local,175000,363.9782434961028,204.58766067977305
20,F20,ARPSO-Local,180000,349.8271557149037,206.2937765972925
20,F20,ARPSO-Local,185000,343.00013647790513,207.0082384316683
20,F20,ARPSO-Local,190000,337.579393698865,208.07293504401866
20,F20,ARPSO-Local,195000,335.2332731169418,208.44141357362062
20,F20,ARPSO-Local,200000,332.64515704013803,208.38767520704369
20,F20,ARPSO-Local,205000,329.9581834298254,207.442602343953
20,F20,ARPSO-Local,210000,328.5366004180525,206.96560833474786
20,F20,ARPSO-Local,215000,328.095514142927,206.8317754876376
20,F20,ARPSO-Local,220000,327.98220767559803,206.81380459176427
20,F20,ARPSO-Local,225000,327.5957731570616,206.76036142159143
20,F20,ARPSO-Local,230000,327.57622014437067,206.75974207876914
20,F20,ARPSO-Local,235000,326.04111931743086,206.65895603275874
20,F20,ARPSO-Local,240000,302.8270553712467,132.1906372082377
20,F20,ARPSO-Local,245000,300.8376072090198,129.41987518379818
20,F20,ARPSO-Local,250000,300.6853468518702,129.2400753043435
20,F20,ARPSO-Local,255000,300.6500001431103,129.19855562451394
20,F20,ARPSO-Local,260000,300.64316261866963,129.19060729572232
20,F20,ARPSO-Local,265000,300.6402897643447,129.18737438101556
20,F20,ARPSO-Local,270000,300.6396432297466,129.18681192870685
20,F20,ARPSO-Local,275000,300.63951543857394,129.1867379928314
20,F20,ARPSO-Local,280000,300.63948322590767,129.18672062867293
20,F20,ARPSO-Local,285000,300.63948108863417,129.18671942767634
20,F20,ARPSO-Local,290000,299.74310549752494,128.6905525094796
20,F20,ARPSO-Local,295000,299.4548097850909,128.5704186483509
20,F20,ARPSO-Local,300000,307.8591935357903,124.28669926721739
20,F20,ARPSO-SRR,5000,5545.025226489931,2579.6999125914954
20,F20,ARPSO-SRR,10000,4843.29611470948,2140.2705714516524
20,F20,ARPSO-SRR,15000,4428.066373486392,1908.4143323921605
20,F20,ARPSO-SRR,20000,3949.733251584531,1606.7016948878509
20,F20,ARPSO-SRR,25000,3775.6312819836157,1530.3728824460527
20,F20,ARPSO-SRR,30000,3562.2252832004638,1421.297383259943
20,F20,ARPSO-SRR,35000,3262.2384738743335,1337.4860203702237
20,F20,ARPSO-SRR,40000,3028.598007858212,1107.6142278861635
20,F20,ARPSO-SRR,45000,2798.302043760115,912.0653143008343
20,F20,ARPSO-SRR,50000,2647.2406837739927,869.9660144428988
20,F20,ARPSO-SRR,55000,2476.92870912829,790.4992660269897
20,F20,ARPSO-SRR,60000,2287.345386862898,707.2734936804555
20,F20,ARPSO-SRR,65000,2128.6450615672434,661.0783382028327
20,F20,ARPSO-SRR,70000,1963.395081616391,608.061142070421
20,F20,ARPSO-SRR,75000,1836.4318340774266,594.1079828322466
20,F20,ARPSO-SRR,80000,1722.7998254582255,582.7907199400735
20,F20,ARPSO-SRR,85000,1617.6661211502153,550.6604998525614
20,F20,ARPSO-SRR,90000,1486.0737808304843,533.8561023682995
20,F20,ARPSO-SRR,95000,1384.0064775552369,485.6863456357247
20,F20,ARPSO-SRR,100000,1265.5076544381438,438.1663719632027
20,F20,ARPSO-SRR,105000,1157.600298155671,435.25314302987465
20,F20,ARPSO-SRR,110000,1070.2616882242598,414.46301599753883
20,F20,ARPSO-SRR,115000,983.2554619419102,347.91431224928556
20,F20,ARPSO-SRR,120000,917.8565313116492,311.2338969372136
20,F20,ARPSO-SRR,125000,841.56796862781,289.37887200172787
20,F20,ARPSO-SRR,130000,788.3672283250418,280.42862650079894
20,F20,ARPSO-SRR,135000,738.8109324936345,266.2774892387839
20,F20,ARPSO-SRR,140000,680.5150861545732,269.9993725150342
20,F20,ARPSO-SRR,145000,646.1703126061954,280.2402008586319
20,F20,ARPSO-SRR,150000,619.5485004580987,276.44399453089966
20,F20,ARPSO-SRR,155000,582.694993851525,283.581711980673
20,F20,ARPSO-SRR,160000,555.1401224225689,298.0188255159585
20,F20,ARPSO-SRR,165000,539.6625354288002,305.29849726525396
20,F20,ARPSO-SRR,170000,527.3006890644697,308.94145645862636
20,F20,ARPSO-SRR,175000,515.940288740988,308.8447882331609
20,F20,ARPSO-SRR,180000,503.61609258527176,307.29461643924014
20,F20,ARPSO-SRR,185000,490.8494677171237,301.23660680014785
20,F20,ARPSO-SRR,190000,481.6019408085679,302.76770944292775
20,F20,ARPSO-SRR,195000,468.3974114145931,295.62721078278537
20,F20,ARPSO-SRR,200000,434.11521754592894,295.8740244337876
20,F20,ARPSO-SRR,205000,423.072719168605,298.1409346867589
20,F20,ARPSO-SRR,210000,418.1316094844368,299.7384728500662
20,F20,ARPSO-SRR,215000,405.9269137015175,296.4375922679302
20,F20,ARPSO-SRR,220000,383.9308980620791,293.90470531973364
20,F20,ARPSO-SRR,225000,376.5148157006073,297.9925908220276
20,F20,ARPSO-SRR,230000,358.99441930758053,294.85033711871563
20,F20,ARPSO-SRR,235000,354.51617277461884,297.41593020796574
20,F20,ARPSO-SRR,240000,353.26802573317406,298.24552701023225
20,F20,ARPSO-SRR,245000,352.7197896848192,298.55658416744416
20,F20,ARPSO-SRR,250000,352.4385577437307,298.74291552310063
20,F20,ARPSO-SRR,255000,351.9961076767105,297.98270186962094
20,F20,ARPSO-SRR,260000,351.6686996579008,298.0369280095014
20,F20,ARPSO-SRR,265000,350.9709195820361,298.1436396172236
20,F20,ARPSO-SRR,270000,350.83624036212484,298.1725742595672
20,F20,ARPSO-SRR,275000,350.78988448382023,298.17913742092844
20,F20,ARPSO-SRR,280000,350.759858711161,298.1796419001439
20,F20,ARPSO-SRR,285000,350.74903045191036,298.1799676550325
20,F20,ARPSO-SRR,290000,350.7427810152052,298.1806794432676
20,F20,ARPSO-SRR,295000,350.7177059475094,298.17814337087503
20,F20,ARPSO-SRR,300000,389.2602342399984,308.779447426978
20,F20,PSO-RS,5000,6136.4160556500165,2232.4457068039787
20,F20,PSO-RS,10000,5368.398800802914,1921.6268880481316
20,F20,PSO-RS,15000,5009.669956715221,1835.7405823470099
20,F20,PSO-RS,20000,4757.343776486299,1687.3129972748611
20,F20,PSO-RS,25000,4494.298270503697,1635.7149408831488
20,F20,PSO-RS,30000,4190.06980326788,1516.9471175357503
20,F20,PSO-RS,35000,3942.305254656159,1365.7260605754664
20,F20,PSO-RS,40000,3688.117980101585,1234.0895147346998
20,F20,PSO-RS,45000,3439.100553443158,1148.7742853749567
20,F20,PSO-RS,50000,3233.0116919831735,1039.7706674244632
20,F20,PSO-RS,55000,2914.2509023187276,741.15716511429
20,F20,PSO-RS,60000,2733.317615448854,698.3166801108252
20,F20,PSO-RS,65000,2550.5800043009867,723.0518149066377
20,F20,PSO-RS,70000,2423.053254194306,719.7611361261376
20,F20,PSO-RS,75000,2305.0688531039937,690.7352125387723
20,F20,PSO-RS,80000,2209.0414886517706,682.6474416799152
20,F20,PSO-RS,85000,2146.130606707576,651.1237743553266
20,F20,PSO-RS,90000,2024.194112991336,635.9164357598196
20,F20,PSO-RS,95000,1952.3299704800509,628.8815265733382
20,F20,PSO-RS,100000,1832.4858269896736,657.4540169662175
20,F20,PSO-RS,105000,1753.5385003549216,664.2049959973901
20,F20,PSO-RS,110000,1639.2275252197212,656.9445423065848
20,F20,PSO-RS,115000,1525.8077134809057,642.7792079562543
20,F20,PSO-RS,120000,1427.9416541674861,661.6888981123162
20,F20,PSO-RS,125000,1353.7218572337558,631.383511405499
20,F20,PSO-RS,130000,1329.6353475678961,627.3331103813105
20,F20,PSO-RS,135000,1291.8113347481299,597.2255735749181
20,F20,PSO-RS,140000,1205.815056006356,540.9458352055168
20,F20,PSO-RS,145000,1180.6607736962972,544.3619397259778
20,F20,PSO-RS,150000,1094.362065617797,528.8411815478045
20,F20,PSO-RS,155000,1019.7865122817916,464.8379885054308
20,F20,PSO-RS,160000,985.7711352840084,459.9451048670242
20,F20,PSO-RS,165000,970.5095620632153,466.86932506706444
20,F20,PSO-RS,170000,924.1858528862975,466.1966195380654
20,F20,PSO-RS,175000,901.0242719359995,454.57535334546486
20,F20,PSO-RS,180000,875.4736428907715,453.5303424081216
20,F20,PSO-RS,185000,842.0672662786433,456.23410747023325
20,F20,PSO-RS,190000,822.4936249153045,443.71278930884904
20,F20,PSO-RS,195000,808.6436418476538,438.50366366258356
20,F20,PSO-RS,200000,771.6957068261128,423.7070381973973
20,F20,PSO-RS,205000,760.6517067614599,420.54958099497526
20,F20,PSO-RS,210000,747.409051686787,410.1832019136119
20,F20,PSO-RS,215000,690.7524338206816,355.7255628377186
20,F20,PSO-RS,220000,664.8443875829544,329.06654023325945
20,F20,PSO-RS,225000,629.313735514115,307.6267372959576
20,F20,PSO-RS,230000,617.950531916143,310.08365200338807
20,F20,PSO-RS,235000,605.2916202580625,306.1429014271226
20,F20,PSO-RS,240000,578.5440431307485,277.11369057182867
20,F20,PSO-RS,245000,556.0277039301504,265.3886740639013
20,F20,PSO-RS,250000,533.3627788332959,254.05058761012768
20,F20,PSO-RS,255000,495.7090585371858,226.6178962295858
20,F20,PSO-RS,260000,469.0081784068449,190.88107132144665
20,F20,PSO-RS,265000,453.94109041235083,165.7849528145233
20,F20,PSO-RS,270000,448.3765471545083,163.6767982903987
20,F20,PSO-RS,275000,435.4861614723698,157.76436364876972
20,F20,PSO-RS,280000,406.1161022722052,120.52970314374518
20,F20,PSO-RS,285000,378.1051861474762,131.5468603015616
20,F20,PSO-RS,290000,374.8265221404605,136.99379696399404
20,F20,PSO-RS,295000,361.1707202368702,125.32081660593185
20,F20,PSO-RS,300000,363.49860394115143,127.07349598466814
21,F21,ARPSO-EIS,5000,393.84381929439274,601.5680315556382
21,F21,ARPSO-EIS,10000,272.67616060071265,45.471332700274864
21,F21,ARPSO-EIS,15000,260.28701074652696,33.7166407381593
21,F21,ARPSO-EIS,20000,251.4701879396872,25.647025639389206
21,F21,ARPSO-EIS,25000,245.58467880764528,25.68253922642237
21,F21,ARPSO-EIS,30000,239.1843402189926,20.896995476452005
21,F21,ARPSO-EIS,35000,235.018395787626,22.794495273526614
21,F21,ARPSO-EIS,40000,232.6432848700347,23.375758628703135
21,F21,ARPSO-EIS,45000,226.2493835655528,26.051081030012433
21,F21,ARPSO-EIS,50000,219.96981482186092,24.799684768450096
21,F21,ARPSO-EIS,55000,211.5547490668513,23.381546916120733
21,F21,ARPSO-EIS,60000,205.31668842057474,23.120739356391173
21,F21,ARPSO-EIS,65000,199.2654599601698,23.6044754601857
21,F21,ARPSO-EIS,70000,195.48189819126915,22.353568759687782
21,F21,ARPSO-EIS,75000,190.2042552169376,24.092833220826755
21,F21,ARPSO-EIS,80000,185.84112510506114,23.065321568394157
21,F21,ARPSO-EIS,85000,179.13957218788735,23.8410244836247
21,F21,ARPSO-EIS,90000,170.38457824508887,25.3518154595103
21,F21,ARPSO-EIS,95000,159.9906988846832,24.1817838048685
21,F21,ARPSO-EIS,100000,150.1725154888773,31.31322614480751
21,F21,ARPSO-EIS,105000,132.31532934182874,49.590569066716384
21,F21,ARPSO-EIS,110000,126.01183912505343,49.20214857013202
21,F21,ARPSO-EIS,115000,114.7152682545952,48.18967901124007
21,F21,ARPSO-EIS,120000,103.63064531127421,48.703176240951144
21,F21,ARPSO-EIS,125000,86.33901892285091,51.0112441019306
21,F21,ARPSO-EIS,130000,69.04132479212295,48.946608252909726
21,F21,ARPSO-EIS,135000,46.5215662016126,51.105942721208166
21,F21,ARPSO-EIS,140000,29.58898159725703,44.508623520922356
21,F21,ARPSO-EIS,145000,22.41335753953137,39.53429307017391
21,F21,ARPSO-EIS,150000,12.352080083166978,29.4379478065347
21,F21,ARPSO-EIS,155000,10.058097442109572,26.898614968466646
21,F21,ARPSO-EIS,160000,8.656177886961663,24.107732576653433
21,F21,ARPSO-EIS,165000,5.53610961303087,18.16182593810085
21,F21,ARPSO-EIS,170000,1.197631720374011,5.204417173710419
21,F21,ARPSO-EIS,175000,0.4896050261677374,2.681677170999769
21,F21,ARPSO-EIS,180000,0.0,0.0
21,F21,ARPSO-EIS,185000,0.0,0.0
21,F21,ARPSO-EIS,190000,0.0,0.0
21,F21,ARPSO-EIS,195000,0.0,0.0
21,F21,ARPSO-EIS,200000,0.0,0.0
21,F21,ARPSO-EIS,205000,0.0,0.0
21,F21,ARPSO-EIS,210000,0.0,0.0
21,F21,ARPSO-EIS,215000,0.0,0.0
21,F21,ARPSO-EIS,220000,0.0,0.0
21,F21,ARPSO-EIS,225000,0.0,0.0
21,F21,ARPSO-EIS,230000,0.0,0.0
21,F21,ARPSO-EIS,235000,0.0,0.0
21,F21,ARPSO-EIS,240000,0.0,0.0
21,F21,ARPSO-EIS,245000,0.0,0.0
21,F21,ARPSO-EIS,250000,0.0,0.0
21,F21,ARPSO-EIS,255000,0.0,0.0
21,F21,ARPSO-EIS,260000,0.0,0.0
21,F21,ARPSO-EIS,265000,0.0,0.0
21,F21,ARPSO-EIS,270000,0.0,0.0
21,F21,ARPSO-EIS,275000,0.0,0.0
21,F21,ARPSO-EIS,280000,0.0,0.0
21,F21,ARPSO-EIS,285000,0.0,0.0
21,F21,ARPSO-EIS,290000,0.0,0.0
21,F21,ARPSO-EIS,295000,0.0,0.0
21,F21,ARPSO-EIS,300000,0.0,0.0
21,F21,ARPSO-Fixed,5000,340.1708659090997,309.6733867422942
21,F21,ARPSO-Fixed,10000,282.5445177019373,111.05943293836825
21,F21,ARPSO-Fixed,15000,277.02387719266454,106.02270997389707
21,F21,ARPSO-Fixed,20000,245.7025390311276,58.86712605851182
21,F21,ARPSO-Fixed,25000,236.1919395331646,50.238507727392374
21,F21,ARPSO-Fixed,30000,232.54713067301932,49.483270829128095
21,F21,ARPSO-Fixed,35000,226.48697541820687,47.70717899201093
21,F21,ARPSO-Fixed,40000,221.58527699898642,47.2202349579064
21,F21,ARPSO-Fixed,45000,214.7781481097872,46.862068869753465
21,F21,ARPSO-Fixed,50000,209.8767195847562,45.13395620256442
21,F21,ARPSO-Fixed,55000,203.77556915281835,44.61702181714766
21,F21,ARPSO-Fixed,60000,198.6337171503226,44.88349796242972
21,F21,ARPSO-Fixed,65000,192.18939506177603,43.67382141838906
21,F21,ARPSO-Fixed,70000,188.11265570374067,43.39892165616215
21,F21,ARPSO-Fixed,75000,182.91357346875398,42.17039173311841
21,F21,ARPSO-Fixed,80000,179.1744545054126,41.89621112583625
21,F21,ARPSO-Fixed,85000,172.50508140674273,41.83545449784805
21,F21,ARPSO-Fixed,90000,167.85070342662647,41.68487140831763
21,F21,ARPSO-Fixed,95000,158.18192822961288,42.97262926791009
21,F21,ARPSO-Fixed,100000,151.48653905451064,44.637541436720554
21,F21,ARPSO-Fixed,105000,144.80163036034315,43.54435129868356
21,F21,ARPSO-Fixed,110000,135.41172833499562,47.25664198385
21,F21,ARPSO-Fixed,115000,122.35558456188781,50.850561158076516
21,F21,ARPSO-Fixed,120000,108.07632000694153,57.334938472397404
21,F21,ARPSO-Fixed,125000,99.8372643219723,60.36267938544956
21,F21,ARPSO-Fixed,130000,84.3977113023404,65.31015393613153
21,F21,ARPSO-Fixed,135000,68.64713547078694,66.37285148369281
21,F21,ARPSO-Fixed,140000,55.60032897701003,68.30716718138655
21,F21,ARPSO-Fixed,145000,47.84712766581868,66.94891928351737
21,F21,ARPSO-Fixed,150000,40.97578503035494,66.31726105500378
21,F21,ARPSO-Fixed,155000,38.34259198571934,63.72521725305812
21,F21,ARPSO-Fixed,160000,35.401048216608324,62.810089472878204
21,F21,ARPSO-Fixed,165000,34.846903995956986,61.96749829782047
21,F21,ARPSO-Fixed,170000,31.41811449589292,59.20720964658937
21,F21,ARPSO-Fixed,175000,26.50435617104443,55.29202562338563
21,F21,ARPSO-Fixed,180000,23.56496046704944,52.46947179038633
21,F21,ARPSO-Fixed,185000,21.66714430393066,51.92238302704949
21,F21,ARPSO-Fixed,190000,20.469208108607123,49.799549693054445
21,F21,ARPSO-Fixed,195000,17.10082996410906,45.67218804821636
21,F21,ARPSO-Fixed,200000,15.805566498883612,44.38962238099183
21,F21,ARPSO-Fixed,205000,12.090467621622231,42.43759980802625
21,F21,ARPSO-Fixed,210000,11.507715356785017,41.57929215304481
21,F21,ARPSO-Fixed,215000,11.451596939535966,41.41453003542207
21,F21,ARPSO-Fixed,220000,11.443440616801642,41.395770359906415
21,F21,ARPSO-Fixed,225000,11.354468732859248,40.986706798189516
21,F21,ARPSO-Fixed,230000,10.920461902769784,38.99042923856747
21,F21,ARPSO-Fixed,235000,9.895189867518411,38.59670115209317
21,F21,ARPSO-Fixed,240000,8.9168637784182,35.537064440538735
21,F21,ARPSO-Fixed,245000,8.875612007725278,35.34560827133634
21,F21,ARPSO-Fixed,250000,8.87332094293212,35.335798523668345
21,F21,ARPSO-Fixed,255000,8.552818050961287,33.80902823046284
21,F21,ARPSO-Fixed,260000,8.386356007449345,33.29068097482383
21,F21,ARPSO-Fixed,265000,7.58564357721184,29.619795155834307
21,F21,ARPSO-Fixed,270000,6.606232113611031,26.755556150451397
21,F21,ARPSO-Fixed,275000,6.599524284645183,26.73154504003552
21,F21,ARPSO-Fixed,280000,4.306278633440934,23.5864594643812
21,F21,ARPSO-Fixed,285000,4.306067363619937,23.585302291914402
21,F21,ARPSO-Fixed,290000,4.306064994591619,23.58528931621191
21,F21,ARPSO-Fixed,295000,4.30606437621988,23.585285929250404
21,F21,ARPSO-Fixed,300000,3.9791735900886307,19.895867950443154
21,F21,ARPSO-Global,5000,288.29841184497093,34.648951815846644
21,F21,ARPSO-Global,10000,274.99467775010277,28.259444925968165
21,F21,ARPSO-Global,15000,267.5485275647767,27.55224015299889
21,F21,ARPSO-Global,20000,261.19766786541635,29.163099439430198
21,F21,ARPSO-Global,25000,255.12850379857562,27.80537386120614
21,F21,ARPSO-Global,30000,251.78147179280148,29.00528996542567
21,F21,ARPSO-Global,35000,246.0458939501547,26.921787425704803
21,F21,ARPSO-Global,40000,239.63928791923723,28.71705472564879
21,F21,ARPSO-Global,45000,233.47529462544318,29.29890825401428
21,F21,ARPSO-Global,50000,229.30397091448717,28.384298776233223
21,F21,ARPSO-Global,55000,220.71227722506015,29.485009209768236
21,F21,ARPSO-Global,60000,215.55256536187778,31.173082944453235
21,F21,ARPSO-Global,65000,210.0083680428456,32.54611221276004
21,F21,ARPSO-Global,70000,204.2757376610184,35.79559739633612
21,F21,ARPSO-Global,75000,197.71097726628778,35.00207154164081
21,F21,ARPSO-Global,80000,191.2231008440403,40.22106079605329
21,F21,ARPSO-Global,85000,183.7954885498016,40.162518511016245
21,F21,ARPSO-Global,90000,174.21680218579726,45.27781988972126
21,F21,ARPSO-Global,95000,167.10114936057428,46.93274795557526
21,F21,ARPSO-Global,100000,160.865046076785,46.63357543430323
