source_file,Algorithm,Function,CurveBin,__rows,MeanBest__min,MeanBest__max
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,36,212,369398.9659720851,396377.6562413706
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,37,256,333775.99208640057,369398.9608672297
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,38,311,295313.5114528646,333775.9911199975
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,39,376,255284.02867589044,295060.65910158365
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,40,456,212175.10171111985,255191.908533132
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,41,552,173594.74821167337,212118.2589771708
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,42,669,149348.79442907628,173482.1630706092
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,43,810,125137.11911017488,149336.90646418318
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,44,982,104090.08006773902,125122.06590121704
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F14,45,377,95897.15619721338,104088.9565673698
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,3,1,11450647589.347343,11450647589.347343
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,5,1,5412416159.55734,5412416159.55734
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,7,1,3551509437.7103047,3551509437.7103047
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,8,1,2493413197.7955246,2493413197.7955246
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,9,1,1827232456.7018805,1827232456.7018805
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,10,2,1093895846.272641,1388634507.573305
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,11,1,831898263.2081395,831898263.2081395
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,12,3,501044674.8854892,669458498.5690408
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,13,2,393416761.14325833,434330905.9411759
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,14,3,333109489.57660425,370545950.7196204
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,15,4,237493108.4766511,307201996.56004703
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,16,5,194977954.2016158,228521729.093946
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,17,5,178804486.31409785,190788767.8716425
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,18,7,146745069.51532584,164975693.04402536
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,19,8,125546411.33575504,144861168.13117772
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,20,10,109401054.57512844,125420885.73518027
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,21,12,93994105.655752,109401054.57512844
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,22,14,88789385.95305185,93861572.05228975
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,23,17,71611594.73809747,88789385.95305185
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,24,22,63009222.81138309,71611594.73809747
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,25,25,55765881.88655359,63009222.81138309
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,26,31,50072867.06768058,55765881.88655359
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,27,38,45968214.786734365,50072867.06768058
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,28,46,39702861.31213152,45550979.80270506
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,29,55,33986242.333133124,39702861.31213152
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,30,67,30247444.79405087,33986242.333133124
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,31,81,24819980.159291845,30247444.79405087
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,32,98,19656132.20234044,24819979.02058893
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,33,119,13395511.269953815,19498272.776738644
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,34,144,8914494.76065335,13391518.464725347
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,35,174,6349657.456896597,8914159.289780077
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,36,212,4412762.199643596,6308882.907453438
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,37,256,3964499.8310296857,4412735.883104948
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,38,311,3861608.483790363,3964410.807718207
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,39,376,3828030.8445927487,3861411.600834686
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,40,456,3819355.4322863854,3828026.846330836
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,41,552,210359.6425951218,3819346.6440915335
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,42,669,200994.19181989983,210356.79089653
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,43,810,194408.9449462373,200992.09874026763
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,44,982,149313.6950966197,194399.07004769103
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F15,45,377,113992.50250693643,149311.60439910993
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,3,1,9527917978.83808,9527917978.83808
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,5,1,2401902249.2560835,2401902249.2560835
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,7,1,1042264878.1908816,1042264878.1908816
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,8,1,668520502.9635036,668520502.9635036
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,9,1,320489025.3639676,320489025.3639676
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,10,2,135650740.04384536,172006476.73217413
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,11,1,100301986.91337603,100301986.91337603
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,12,3,64130047.63467631,79188178.75897664
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,13,2,39965364.31895738,54066535.48952384
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,14,3,30503455.575389087,37482263.51833814
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,15,4,22473280.735791992,28792561.733646072
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,16,5,16545818.808930151,19834181.76390047
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,17,5,12592697.435944786,15401701.24745274
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,18,7,10687377.22645338,12388604.073462805
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,19,8,9699015.840603787,10431292.59224672
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,20,10,7991035.992323725,9407160.330906063
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,21,12,6634635.041430489,7774887.788210591
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,22,14,6225726.040608748,6518393.229414429
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,23,17,5856423.999402349,6201350.465546358
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,24,22,4992136.891107684,5817818.917065857
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,25,25,4481635.802659114,4973083.851558158
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,26,31,4194820.462532227,4466897.037889916
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,27,38,3875292.086630323,4194820.462532227
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,28,46,3597558.278909885,3875292.086630323
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,29,55,3221739.329005753,3597558.278909885
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,30,67,2904417.6910066684,3202308.360097459
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,31,81,2606577.279939323,2904417.6910066684
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,32,98,2244155.4353423207,2606577.279939323
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,33,119,2027695.8993878325,2243775.1104330644
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,34,144,1842646.031709317,2027687.996016121
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,35,174,1590501.9688146848,1842645.12179375
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,36,212,1360586.8472673628,1590243.6663776354
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,37,256,1244424.607195867,1360028.2631047547
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,38,311,1212845.2364720874,1244329.5755651372
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,39,376,1206673.7305781788,1212692.7429518166
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,40,456,1205781.839123163,1206673.6976759883
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,41,552,33203.251361101786,1205781.454701871
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,42,669,23339.709725509347,33154.128810103866
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,43,810,10401.18295119741,23339.704094004825
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,44,982,1019.618921475158,10360.699269286444
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F16,45,377,970.3075277293864,1019.4650215773283
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,3,1,1276688635259365.2,1276688635259365.2
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,5,1,249928394384097.7,249928394384097.7
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,7,1,20491038748192.797,20491038748192.797
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,8,1,2235053998850.225,2235053998850.225
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,9,1,235942900868.34744,235942900868.34744
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,10,2,48290685698.91296,81263309374.37515
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,11,1,14691232961.26562,14691232961.26562
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,12,3,2150710486.895991,9719330924.022926
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,13,2,1216481908.5995376,1394425368.7747166
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,14,3,719232091.8146034,894152460.9961941
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,15,4,276978224.68188566,705896672.0761096
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,16,5,218024847.2240114,275513077.9126905
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,17,5,126842676.62485982,202232804.04872268
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,18,7,58054392.99338,98622354.17166288
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,19,8,36366835.60591043,49994284.97489474
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,20,10,27141694.73158471,36360392.25371055
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,21,12,17140523.91416977,25678194.98658099
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,22,14,12069803.827697782,16184740.994517315
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,23,17,7516165.77478766,12069803.827697782
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,24,22,4483053.632153808,7358140.697419776
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,25,25,3353937.2646701834,4483053.632153808
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,26,31,2344879.2858218867,3200181.486976979
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,27,38,1432299.381172688,2344879.2858218867
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,28,46,1229665.4946270932,1432299.381172688
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,29,55,622538.3488824855,1207441.8703867798
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,30,67,398013.5447944544,622538.3488824855
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,31,81,296016.8044361704,398013.5447944544
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,32,98,236823.91801027392,296016.8044361704
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,33,119,147817.45966909156,236820.03113607303
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,34,144,122006.17249334768,146111.52531484078
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,35,174,106697.4267295179,121971.75764840058
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,36,212,86664.71562513622,106518.5961918099
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,37,256,68371.05973481257,86624.22701794791
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,38,311,55384.3693252824,68363.94213378843
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,39,376,52078.81627900674,55381.7312553359
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,40,456,50221.81606704613,52078.49503621293
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,41,552,22241.378927443984,50221.66823809037
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,42,669,8233.63039676313,22178.29470363637
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,43,810,2658.542719288021,8233.282888807038
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,44,982,1725.8405102342908,2658.3472319964344
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F17,45,377,1686.7184335100976,1725.7691524142278
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,3,1,106155248.67374316,106155248.67374316
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,5,1,38305594.92966317,38305594.92966317
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,7,1,18839642.349016543,18839642.349016543
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,8,1,14457191.383463489,14457191.383463489
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,9,1,11811778.415203946,11811778.415203946
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,10,2,9342271.831413705,10319740.318167292
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,11,1,8184732.94038714,8184732.94038714
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,12,3,7093675.210571976,7895160.174826882
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,13,2,6372321.948417464,6911758.013176283
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,14,3,5412915.7516408665,6122635.961568515
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,15,4,4444461.080780448,5281202.528141786
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,16,5,3867832.5560082616,4127887.716232139
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,17,5,3535630.329995408,3740788.757870516
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,18,7,2913570.746125845,3481462.4830377824
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,19,8,2373891.413633503,2882025.49999597
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,20,10,2070368.7160440744,2343925.4670500853
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,21,12,1805842.5031840224,2066330.6152993308
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,22,14,1396975.6093274553,1754730.716886344
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,23,17,1096955.3293286895,1393034.339697603
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,24,22,880716.8964929788,1096955.3293286895
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,25,25,811462.8224821916,875564.1236305365
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,26,31,609789.7264216129,811462.8224821916
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,27,38,374644.9946885402,609789.7264216129
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,28,46,264944.12134035386,362426.1934042083
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,29,55,233890.2769673922,264944.12134035386
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,30,67,196929.7816710658,233890.2769673922
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,31,81,187413.6202300447,196929.7816710658
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,32,98,167822.66703725752,187413.6202300447
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,33,119,150811.9347699931,167822.66703725752
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,34,144,142159.71856993725,150811.9347699931
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,35,174,125930.24849095312,142159.71856993725
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,36,212,113182.58955155064,125927.47757180556
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,37,256,105120.58226305076,113178.3399540814
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,38,311,98589.58933534392,105120.58226304964
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,39,376,87522.76657393524,98588.80196705084
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,40,456,76305.2250943548,87521.37306024469
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,41,552,64735.43426707735,76272.10983443912
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,42,669,52989.95274610783,64735.178160443575
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,43,810,44661.99843413079,52989.02152815076
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,44,982,37870.97750480091,44661.51872634693
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F18,45,377,35343.020140177214,37868.74939738417
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,3,1,2445366550715105.0,2445366550715105.0
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,5,1,280392344001131.7,280392344001131.7
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,7,1,22271306314128.48,22271306314128.48
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,8,1,3340906496400.236,3340906496400.236
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,9,1,502995097250.18463,502995097250.18463
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,10,2,140699336558.68686,261193377131.64716
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,11,1,99085035650.5534,99085035650.5534
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,12,3,76261962616.28293,87184551266.19391
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,13,2,61692638529.242455,64988284607.33484
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,14,3,43991722769.58513,58659678721.78713
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,15,4,35821678629.160545,41110454383.52585
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,16,5,32548519432.19816,34953709193.27204
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,17,5,29139369817.5354,31560936349.53777
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,18,7,26171741264.733906,29098348389.055782
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,19,8,22754377984.90801,26171741264.733906
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,20,10,19217933188.943787,22174008087.11895
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,21,12,16045642231.269596,19036572506.344936
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,22,14,12763297154.386208,15577307240.189585
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,23,17,9681342509.224852,12763297154.386208
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,24,22,7603361274.990636,9623098276.459684
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,25,25,6466262520.249098,7577006384.76304
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,26,31,5605558523.222639,6466262520.249098
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,27,38,4132438470.499064,5605558523.222639
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,28,46,3593481523.391845,4125826532.319824
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,29,55,2804868290.4634933,3593481523.391845
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,30,67,2544493683.5567408,2796346610.786457
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,31,81,2332951276.452877,2544493683.5567408
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,32,98,971549745.5788276,2332951276.452877
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,33,119,626129245.1158155,971549745.5788276
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,34,144,517442823.1122134,626128468.714491
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,35,174,474620195.85868937,517291619.3694257
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,36,212,458576002.736057,473948549.8014176
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,37,256,455524385.758399,458575998.2552568
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,38,311,455365242.2970122,455524204.2237337
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,39,376,455358089.0246805,455365134.6012697
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,40,456,455358064.1326962,455358088.7568209
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,41,552,79417.0640575185,455358064.1309455
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,42,669,79413.07258901066,79416.90323626407
results\cec\cec2017_mean_curves.csv,ARPSO-EIS,CEC2017-F19,43,810,79410.69551996214,79413.06849422655
