source_file,Algorithm,FunctionID,Function,CurveBin,__rows,FE__mean,MeanBestError__mean,MeanBestError__min,MeanBestError__max,StdBestError__mean,StdBestError__min,StdBestError__max
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,52,1,25000.0,265128.61052656005,265128.61052656005,265128.61052656005,251194.95033224125,251194.95033224125,251194.95033224125
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,53,1,30000.0,194070.02038747465,194070.02038747465,194070.02038747465,148029.1968713449,148029.1968713449,148029.1968713449
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,54,1,35000.0,154220.098232128,154220.098232128,154220.098232128,83530.37752429384,83530.37752429384,83530.37752429384
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,55,2,42500.0,131389.59509816626,124652.65112156232,138126.5390747702,56136.99360525472,52027.5425867888,60246.44462372064
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,56,2,52500.0,112603.95607648048,107119.07529362984,118088.8368593311,51092.74599797261,49310.886303636864,52874.60569230836
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,57,2,62500.0,95907.66943505238,91338.42562516722,100476.91324493752,45196.43985586633,43501.03164807075,46891.84806366191
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,58,3,75000.0,76794.24646341965,70586.662659969,83693.52132489748,37427.80298841108,36474.29686087908,38884.95670533966
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,59,3,90000.0,61554.4640655413,57796.81383255759,65587.65642803004,36823.515359699195,36012.27706481422,37582.43391633636
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,60,5,110000.0,46962.76064115456,41760.82601413673,53883.11610219281,33498.40310403664,32503.55479101107,34927.2146210119
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,61,5,135000.0,35408.513384124824,32057.9375206542,38294.796010006576,31607.18260552166,30161.589145908867,32796.16410680094
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,62,6,162500.0,23031.06568594241,15156.474465529807,30269.031915889856,25125.34607970843,20640.71712545729,29736.32233142469
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,63,8,197500.0,8908.452621935026,5221.27330571247,12975.327500392375,13151.7655520453,6200.851970797298,19235.001678405737
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,64,9,240000.0,2598.0830716226387,1249.676006391936,4924.287122851477,2646.6681645651834,793.5927998099423,5882.7837807923
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,65,8,282500.0,1092.6836085799769,999.8471121135088,1167.0274507200943,649.2634049820314,550.0397330584603,698.2899629992421
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,44,1,5000.0,1052804.717547472,1052804.717547472,1052804.717547472,1255299.2702990335,1255299.2702990335,1255299.2702990335
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,48,1,10000.0,648741.7461147265,648741.7461147265,648741.7461147265,1063408.642335354,1063408.642335354,1063408.642335354
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,50,1,15000.0,478461.5831066067,478461.5831066067,478461.5831066067,1002044.7846923196,1002044.7846923196,1002044.7846923196
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,51,1,20000.0,395392.7945467777,395392.7945467777,395392.7945467777,1006690.8586765092,1006690.8586765092,1006690.8586765092
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,52,1,25000.0,379187.5693303715,379187.5693303715,379187.5693303715,1009331.9806962528,1009331.9806962528,1009331.9806962528
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,53,1,30000.0,366469.7610462677,366469.7610462677,366469.7610462677,1010599.1978197746,1010599.1978197746,1010599.1978197746
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,54,1,35000.0,354974.0876784497,354974.0876784497,354974.0876784497,1010558.3197076858,1010558.3197076858,1010558.3197076858
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,55,2,42500.0,324928.24159964954,308677.0083173336,341179.47488196543,944022.3417621031,875946.2853474462,1012098.39817676
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,56,2,52500.0,254235.3168498577,235778.0098397949,272692.62385992054,618731.7638397324,538110.5561378043,699352.9715416605
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,57,2,62500.0,181909.0749726513,160208.78485787177,203609.3650874308,282447.77801171393,179869.48286036975,385026.0731630581
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,58,3,75000.0,132501.9886837187,124176.29521269527,145320.57211200817,68905.973570649,42830.275452182,118663.90382994458
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,59,3,90000.0,117602.74887881806,113781.8185235472,122108.9015266138,34713.008806854246,31722.239467971787,40641.20907342856
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,60,5,110000.0,102317.39195883232,94980.7626654788,109318.90240462104,31220.834497290198,30798.797103956626,32161.408686812632
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,61,5,135000.0,87339.74529251331,83402.16536958975,92304.26891252917,30384.096780708285,30077.468110823946,30982.426284059075
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,62,6,162500.0,78499.38298137681,75741.1612797198,81588.2253167603,31047.202815092965,30673.15940499507,31295.563506673992
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,63,8,197500.0,70577.96319731549,67360.3919318797,74760.71167711019,29452.469817913683,28574.5694593615,30166.153385854795
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,64,9,240000.0,63123.76152370415,59062.73492501852,66725.73608635206,28191.039973220017,27162.406115387257,29127.64130690474
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,17,F17,65,8,282500.0,56476.85065816285,54603.381183270816,58628.25313304264,28198.559585912764,27538.74398979979,28575.55115506425
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,44,1,5000.0,8115008677.451993,8115008677.451993,8115008677.451993,11428214074.476168,11428214074.476168,11428214074.476168
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,48,1,10000.0,4943246748.824917,4943246748.824917,4943246748.824917,9271206869.791252,9271206869.791252,9271206869.791252
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,50,1,15000.0,3886592513.634368,3886592513.634368,3886592513.634368,8975077547.098093,8975077547.098093,8975077547.098093
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,51,1,20000.0,1750106665.1693969,1750106665.1693969,1750106665.1693969,2399740891.2775216,2399740891.2775216,2399740891.2775216
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,52,1,25000.0,1383713420.5635552,1383713420.5635552,1383713420.5635552,2074566228.9392724,2074566228.9392724,2074566228.9392724
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,53,1,30000.0,1056914506.9596854,1056914506.9596854,1056914506.9596854,1563481179.4637752,1563481179.4637752,1563481179.4637752
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,54,1,35000.0,470889993.9683661,470889993.9683661,470889993.9683661,807797015.5343328,807797015.5343328,807797015.5343328
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,55,2,42500.0,301441462.5368087,257533104.74116364,345349820.33245385,562894547.9696338,529953658.63837785,595835437.3008897
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,56,2,52500.0,81096918.44760711,66469150.54321634,95724686.35199788,67590173.39684448,54514478.14913964,80665868.64454931
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,57,2,62500.0,41036820.702920616,33111224.137510248,48962417.26833098,41408196.50504784,38640351.35314437,44176041.65695132
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,58,3,75000.0,21067434.561484616,19052826.52992001,23136580.42409222,39324365.923533075,39242130.00875908,39399012.95585823
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,59,3,90000.0,14952680.366862914,12959057.7008341,17982474.1905799,36686163.28404042,35184552.12040593,39626034.99068401
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,60,5,110000.0,11957082.376541862,11812984.556955686,12321115.665940952,35470197.47550761,35396786.51302115,35493641.09715431
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,61,5,135000.0,5726015.579233338,3999759.4297859375,8596999.947289502,24557477.685127787,21233262.69111396,29563779.35714067
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,62,6,162500.0,114179.5475811964,104287.67787571644,137700.6254139981,67217.08379572384,55977.86279561125,120144.42555721544
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,63,8,197500.0,95538.15012598323,91393.43867827053,101143.48345825794,57125.211671498364,55175.81803165697,57982.26146055161
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,64,9,240000.0,87410.27683736297,83670.46007292712,91079.57840784991,56018.596667204016,52647.52354480404,58865.24497316669
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,18,F18,65,8,282500.0,82672.41695977855,81990.67508102323,83622.47932819364,52362.31982255792,48814.23041393029,52910.36534273814
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,44,1,5000.0,2256.5822272174278,2256.5822272174278,2256.5822272174278,728.4432355180514,728.4432355180514,728.4432355180514
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,48,1,10000.0,1852.9230909472583,1852.9230909472583,1852.9230909472583,629.5379447005065,629.5379447005065,629.5379447005065
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,50,1,15000.0,1456.1152425095668,1456.1152425095668,1456.1152425095668,493.8117317397404,493.8117317397404,493.8117317397404
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,51,1,20000.0,1279.954077527712,1279.954077527712,1279.954077527712,425.4297082962046,425.4297082962046,425.4297082962046
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,52,1,25000.0,1099.998171582783,1099.998171582783,1099.998171582783,341.4542083353044,341.4542083353044,341.4542083353044
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,53,1,30000.0,1025.1117928127603,1025.1117928127603,1025.1117928127603,327.9516669091937,327.9516669091937,327.9516669091937
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,54,1,35000.0,973.1065759356773,973.1065759356773,973.1065759356773,332.2639889150703,332.2639889150703,332.2639889150703
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,55,2,42500.0,834.172934663107,799.8655902391552,868.4802790870588,293.52881907398273,282.451224569157,304.60641357880843
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,56,2,52500.0,685.5621133948902,620.3337056617428,750.7905211280375,304.934089743067,296.5172225904252,313.35095689570875
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,57,2,62500.0,522.7889839944664,487.7640571392545,557.8139108496783,295.4956030723596,277.9673170064503,313.0238891382688
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,58,3,75000.0,423.2277080289423,387.4979836587364,457.66027835419374,268.4256746438355,256.0580053691323,279.6704570806276
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,59,3,90000.0,350.08991454569167,327.80817782363863,370.2010736083769,255.77248014985568,252.96923987946116,257.67711177888634
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,60,5,110000.0,255.53346338593775,223.82428161697823,300.8904680665747,225.66998817178424,213.5242686831781,252.83988073009095
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,61,5,135000.0,176.0681745489786,149.43202876972893,208.5445733939321,194.8702750139476,181.9963453924261,215.01611697591213
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,62,6,162500.0,114.01449991308967,99.8549140256439,133.82904781012755,174.56109915774542,170.27218231574446,177.95271589091
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,63,8,197500.0,89.17120329667877,78.94063556813559,97.47236591463704,166.4788509343827,162.31113220808092,169.276102459015
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,64,9,240000.0,74.99092619735164,73.01127131278669,77.43411524625171,161.10200652877066,160.72023144578472,161.40050638449353
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,19,F19,65,8,282500.0,71.34938575990046,65.72007840121518,72.88032108769748,159.79640022351666,154.41003171927957,160.68274290010217
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,44,1,5000.0,5545.025226489931,5545.025226489931,5545.025226489931,2579.6999125914954,2579.6999125914954,2579.6999125914954
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,48,1,10000.0,4843.29611470948,4843.29611470948,4843.29611470948,2140.2705714516524,2140.2705714516524,2140.2705714516524
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,50,1,15000.0,4428.066373486392,4428.066373486392,4428.066373486392,1908.4143323921603,1908.4143323921603,1908.4143323921603
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,51,1,20000.0,3949.733251584531,3949.733251584531,3949.733251584531,1606.7016948878509,1606.7016948878509,1606.7016948878509
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,52,1,25000.0,3775.631281983616,3775.631281983616,3775.631281983616,1530.3728824460527,1530.3728824460527,1530.3728824460527
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,53,1,30000.0,3562.225283200464,3562.225283200464,3562.225283200464,1421.297383259943,1421.297383259943,1421.297383259943
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,54,1,35000.0,3262.238473874333,3262.238473874333,3262.238473874333,1337.4860203702235,1337.4860203702235,1337.4860203702235
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,55,2,42500.0,2913.4500258091634,2798.302043760115,3028.598007858212,1009.839771093499,912.0653143008344,1107.6142278861637
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,56,2,52500.0,2562.084696451141,2476.92870912829,2647.2406837739927,830.2326402349443,790.4992660269897,869.9660144428988
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,57,2,62500.0,2207.9952242150707,2128.6450615672434,2287.345386862898,684.1759159416441,661.0783382028327,707.2734936804555
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,58,3,75000.0,1840.8755803840143,1722.7998254582255,1963.395081616391,594.9866149475804,582.7907199400735,608.061142070421
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,59,3,90000.0,1495.9154598453122,1384.0064775552369,1617.6661211502153,523.4009826188618,485.6863456357247,550.6604998525614
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,60,5,110000.0,1078.8963268143268,917.8565313116492,1265.5076544381438,389.4061480354231,311.2338969372136,438.1663719632027
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,61,5,135000.0,739.086305641451,646.1703126061954,841.56796862781,277.26491222299535,266.2774892387839,289.37887200172787
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,62,6,162500.0,556.7145216610751,515.940288740988,619.5485004580987,296.8548789974288,276.44399453089966,308.9414564586264
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,63,8,197500.0,453.2139215532556,405.9269137015175,503.61609258527176,299.6396459629555,295.62721078278537,307.29461643924014
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,64,9,240000.0,359.56083181569124,351.6686996579008,383.9308980620791,297.3031355609269,293.90470531973364,298.74291552310063
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,20,F20,65,8,282500.0,355.6033318492207,350.7177059475094,389.2602342399984,299.499153886752,298.1436396172236,308.779447426978
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,44,1,5000.0,302.75798966142617,302.75798966142617,302.75798966142617,41.657411961569366,41.657411961569366,41.657411961569366
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,48,1,10000.0,289.4792010477598,289.4792010477598,289.4792010477598,39.91354781310612,39.91354781310612,39.91354781310612
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,50,1,15000.0,275.7228717399884,275.7228717399884,275.7228717399884,40.72555265965957,40.72555265965957,40.72555265965957
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,51,1,20000.0,261.542153589603,261.542153589603,261.542153589603,34.36552958818207,34.36552958818207,34.36552958818207
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,52,1,25000.0,251.4159536795582,251.4159536795582,251.4159536795582,30.78236618299757,30.78236618299757,30.78236618299757
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,53,1,30000.0,241.8514585998806,241.8514585998806,241.8514585998806,29.37956841477747,29.37956841477747,29.37956841477747
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,54,1,35000.0,235.95745588140653,235.95745588140653,235.95745588140653,31.72521927305325,31.72521927305325,31.72521927305325
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,21,F21,55,2,42500.0,228.50209714605262,225.92573673613296,231.07845755597225,29.3961940484095,28.55603723538483,30.236350861434172
